business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
P.S. Kitchen,https://www.yelp.com/biz/p-s-kitchen-new-york-3?osq=nix,Theater District,246 W 48th St,4,457,"$$Vegetarian, Bars, Vegan",,8
Foragers Table,https://www.yelp.com/biz/foragers-table-new-york-3?osq=nix,Chelsea,233 8th Ave,4,550,"$$Breakfast & Brunch, American (New), Wine Bars",,9
Divya’s Kitchen,https://www.yelp.com/biz/divyas-kitchen-new-york?osq=nix,East Village,25 1st Ave,4.5,382,"$$Vegan, Vegetarian",,10
VSpot Express,https://www.yelp.com/adredir?ad_business_id=Ad9Jcf3j0fOKMtssrT4-8w&campaign_id=62GE5PBe0K3dkARGZraTSA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvspot-express-new-york&request_id=abe51500747f1133&signature=388419f6dc6ea9e94e1968e54a67688f962ed89a41c7df0636eb2de1b6474194&slot=0,East Village,12 St. Mark's Pl,5,2,"Latin American, Vegan",,
Spicy Moon East Village,https://www.yelp.com/adredir?ad_business_id=Bb0h5Rs8ugSM2CjulRhfBw&campaign_id=d1N0tL9mP5UpPhnk4aApNA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspicy-moon-east-village-new-york&request_id=67a626cadf539083&signature=0f6bd6072c8041b61708886ba8e709d2dfea4a9350b77e6ae9229f15e3ee188f&slot=0,East Village,328 E 6th St,4.5,348,"Szechuan, Vegan",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=1Jud5FtHXa61zh61H17g-A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=67a626cadf539083&signature=dc8e96c697dc99f8c8ef62d716296ea267271057f43a037bdbc07713753c55df&slot=1,Midtown East,649 Lexington Ave,4.5,3,"Vegetarian, Vegan, Salad",,
Ital Kitchen,https://www.yelp.com/biz/ital-kitchen-brooklyn-2?osq=nix,Crown Heights,1032 Union St,4.5,141,"$$Vegetarian, Vegan",,11
Paulie Gee’s,https://www.yelp.com/biz/paulie-gees-brooklyn?osq=nix,Greenpoint,60 Greenpoint Ave,4.5,1260,"$$Pizza, Vegan, Italian",,12
Oso,https://www.yelp.com/biz/oso-new-york?osq=nix,Harlem,1618 Amsterdam Ave At 140th St,4,305,"$$Mexican, Cocktail Bars",,13
Mulberry & Vine,https://www.yelp.com/biz/mulberry-and-vine-new-york?osq=nix,TriBeCa,73 Warren St,4,317,$$American (New),,14
Peacefood Cafe,https://www.yelp.com/biz/peacefood-cafe-new-york-5?osq=nix,Upper West Side,460 Amsterdam Ave,4,1299,"$$Vegan, Cafes",,15
Beyond Sushi,https://www.yelp.com/biz/beyond-sushi-new-york-5?osq=nix,Midtown West,134 West 37th St,4.5,507,"$$Vegan, Vegetarian, Gluten-Free",,16
Quantum Leap,https://www.yelp.com/biz/quantum-leap-new-york?osq=nix,Greenwich Village,226 Thompson St,4,659,"$$Vegetarian, Seafood",,17
Beauty & Essex,https://www.yelp.com/biz/beauty-and-essex-new-york-2?osq=nix,Lower East Side,146 Essex St,4,3503,$$$American (New),,18
Noreetuh,https://www.yelp.com/biz/noreetuh-new-york?osq=nix,East Village,128 1st Ave,4,439,"$$$American (New), Hawaiian",,19
Ovelia,https://www.yelp.com/biz/ovelia-astoria?osq=nix,Astoria,3401 30th Ave,4,746,"$$Greek, Mediterranean",,20
Marty’s V Burger,https://www.yelp.com/adredir?ad_business_id=-qH2RpUAZgDtp4Y5d_rI5w&campaign_id=x_tuTYkO8tMBhtjw-03xfg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmartys-v-burger-new-york&request_id=67a626cadf539083&signature=dc1c4cd1012fd896b526b20ce8edcf442e111dd399ab188e0b3eeb888e8abbb6&slot=0,Kips Bay,134 East 27th St,4.5,318,"Burgers, Vegan, Fast Food",,
planted,https://www.yelp.com/adredir?ad_business_id=BSOVTG6f0FR0BT2PcqN_3Q&campaign_id=tSYMm0G1KWYczbywb9SmoA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplanted-new-york-3&request_id=7a76777b1d05fe53&signature=32ee4d139bbc16b06d9dd821175e5e89950e6327dc873633aa9534c6e89b32be&slot=0,West Village,361 6th Ave,4.5,15,"Vegan, Cafes, Tapas/Small Plates",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=1Jud5FtHXa61zh61H17g-A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=7a76777b1d05fe53&signature=3b73b75024ee3ee85f2f1b33af49c31d9c1df7ad6b07adec34ca2a6fef788202&slot=1,Midtown East,649 Lexington Ave,4.5,3,"Vegan, Salad, Vegetarian",,
Nix - CLOSED,https://www.yelp.com/biz/nix-new-york?osq=nix,Greenwich Village,72 University Pl,4,549,"$$American (New), Vegetarian, Vegan",,1
XYST,https://www.yelp.com/biz/xyst-new-york-2?osq=nix,Flatiron,44 West 17th St,4,337,"$$Vegan, Mediterranean, Vegetarian",,2
Ladybird,https://www.yelp.com/biz/ladybird-new-york?osq=nix,East Village,111 East 7th St,4,308,"$$Vegan, Cocktail Bars, Tapas/Small Plates",,3
Avant Garden,https://www.yelp.com/biz/avant-garden-new-york?osq=nix,East Village,130 E 7th St,4.5,338,"$$$American (New), Vegan, Vegetarian",,4
Dirt Candy,https://www.yelp.com/biz/dirt-candy-new-york-2?osq=nix,Lower East Side,86 Allen St,4,664,"$$$Vegetarian, Vegan",,5
ABCV,https://www.yelp.com/biz/abcv-new-york-2?osq=nix,Flatiron,38 E 19th St,4,526,"$$$American (New), Vegetarian, Bars",,6
Jajaja Plantas Mexicana,https://www.yelp.com/biz/jajaja-plantas-mexicana-new-york-2?osq=nix,Lower East Side,162 E Broadway,4.5,959,"$$Mexican, Vegan, Bars",,7
P.S. Kitchen,https://www.yelp.com/biz/p-s-kitchen-new-york-3?osq=nix,Theater District,246 W 48th St,4,457,"$$Vegetarian, Bars, Vegan",,8
Foragers Table,https://www.yelp.com/biz/foragers-table-new-york-3?osq=nix,Chelsea,233 8th Ave,4,550,"$$Breakfast & Brunch, American (New), Wine Bars",,9
Divya’s Kitchen,https://www.yelp.com/biz/divyas-kitchen-new-york?osq=nix,East Village,25 1st Ave,4.5,382,"$$Vegan, Vegetarian",,10
The Original Buddha Bodai Kosher Vegetarian Restaurant,https://www.yelp.com/adredir?ad_business_id=tguMh2GgOcU9fu6WN3dqpw&campaign_id=740x6b6XxgIrQebsUeSgZA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-original-buddha-bodai-kosher-vegetarian-restaurant-new-york-4&request_id=7a76777b1d05fe53&signature=26152b4108b21d3514b031705c3eebfd84ea080230a1e089e11eceab4b091920&slot=0,Chinatown,5 Mott St,4,1024,"Kosher, Chinese, Vegan",,
Spicy Moon East Village,https://www.yelp.com/adredir?ad_business_id=Bb0h5Rs8ugSM2CjulRhfBw&campaign_id=d1N0tL9mP5UpPhnk4aApNA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspicy-moon-east-village-new-york&request_id=92bbda7681d37d2e&signature=002f0006973853d4507f19fafe525b8f76983e0acb885e4a4badd1610da5a1e0&slot=0,East Village,328 E 6th St,4.5,348,"Vegan, Szechuan",,
May Kaidee East Broadway,https://www.yelp.com/adredir?ad_business_id=g4EXxoV0z_TnyWF8h9xMKQ&campaign_id=T6gaZJaDZ-ZDG9eGQuimYQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmay-kaidee-east-broadway-new-york&request_id=92bbda7681d37d2e&signature=b4c34fe86e8b21674428b872abc455cf55d0e2045ef17499d88317802c605227&slot=1,Lower East Side,215 E Broadway,4.5,71,"Vegetarian, Vegan, Thai",,
Rochelles,https://www.yelp.com/biz/rochelles-new-york?osq=nix,Lower East Side,205 Chrystie St,4,156,"$$Cocktail Bars, American (New), Gastropubs",,21
Dragon Garden,https://www.yelp.com/biz/dragon-garden-brooklyn?osq=nix,Bensonhurst,8024 18th Ave,3.5,29,"$Chinese, Tex-Mex",,22
Morso,https://www.yelp.com/biz/morso-new-york?osq=nix,Midtown East,420 E 59th St,3.5,130,"$$$Cafes, Italian",,23
The Candle Cafe,https://www.yelp.com/biz/the-candle-cafe-new-york-3?osq=nix,Upper East Side,1307 3rd Ave,4,916,"$$Sandwiches, Salad, Cafes",,24
The Butcher’s Daughter,https://www.yelp.com/biz/the-butchers-daughter-new-york?osq=nix,Nolita,19 Kenmare St,3.5,1221,"$$Juice Bars & Smoothies, Vegetarian, Breakfast & Brunch",,25
El Centro,https://www.yelp.com/biz/el-centro-new-york?osq=nix,Theater District,824 9th Ave,4,845,"$$Mexican, Bars",,26
Reichenbach Hall,https://www.yelp.com/biz/reichenbach-hall-new-york?osq=nix,Midtown West,5 W 37th St,4,761,"$$Bars, German, Pretzels",,27
Ricardo Steak House,https://www.yelp.com/biz/ricardo-steak-house-new-york?osq=nix,East Harlem,2145 2nd Ave,4,1124,"$$$Steakhouses, American (New), Seafood",,28
Mama’s Fried Chicken & Pizza,https://www.yelp.com/biz/mamas-fried-chicken-and-pizza-bronx?osq=nix,Morrisania,1076 Westchester Ave,2,3,"Pizza, Burgers, Sandwiches",,29
Wing World,https://www.yelp.com/biz/wing-world-staten-island-2?osq=nix,New Dorp,332 New Dorp Ln,3,42,"$Chicken Wings, Burgers, Wraps",,30
Marty’s V Burger,https://www.yelp.com/adredir?ad_business_id=-qH2RpUAZgDtp4Y5d_rI5w&campaign_id=x_tuTYkO8tMBhtjw-03xfg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmartys-v-burger-new-york&request_id=92bbda7681d37d2e&signature=e676b02b96b68dfaf6fcf77fb0cfe4cf1191897d6182fa11136f0fbe622e3986&slot=0,Kips Bay,134 East 27th St,4.5,318,"Vegan, Burgers, Fast Food",,
planted,https://www.yelp.com/adredir?ad_business_id=BSOVTG6f0FR0BT2PcqN_3Q&campaign_id=tSYMm0G1KWYczbywb9SmoA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplanted-new-york-3&request_id=b290ac8f0cd42007&signature=acf7c7098a2835ab9a899f5f84119c6e6e64c283bfbdec70a8f8211bafb5d099&slot=0,West Village,361 6th Ave,4.5,15,"Tapas/Small Plates, Cafes, Vegan",,
May Kaidee East Broadway,https://www.yelp.com/adredir?ad_business_id=g4EXxoV0z_TnyWF8h9xMKQ&campaign_id=T6gaZJaDZ-ZDG9eGQuimYQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmay-kaidee-east-broadway-new-york&request_id=b290ac8f0cd42007&signature=9c1680651627c3e3815ce8f05d96b38e9cf9afd0114bba3038cd24b56d6905ed&slot=1,Lower East Side,215 E Broadway,4.5,71,"Vegetarian, Thai, Vegan",,
Acapulco,https://www.yelp.com/biz/acapulco-brooklyn-2?osq=nix,Greenpoint,1116 Manhattan Ave,4,284,"$Mexican, Sandwiches, American (New)",,31
Gramercy Tavern,https://www.yelp.com/biz/gramercy-tavern-new-york?osq=nix,Flatiron,42 E 20th St,4.5,2933,$$$$American (New),,32
Marseille,https://www.yelp.com/biz/marseille-new-york?osq=nix,Midtown West,630 9th Ave,4,911,"$$$French, Mediterranean, Brasseries",,33
Kyma,https://www.yelp.com/biz/kyma-new-york?osq=nix,Flatiron,15 W 18th St,4,142,"$$$Greek, Mediterranean",,34
Eleven Madison Park,https://www.yelp.com/biz/eleven-madison-park-new-york?osq=nix,Flatiron,11 Madison Ave,4.5,2185,"$$$$American (New), French, Cocktail Bars",,35
Sugar East,https://www.yelp.com/biz/sugar-east-new-york?osq=nix,Upper East Side,1125 1st Ave,4,145,"$$Speakeasies, Lounges, American (New)",,36
Tacombi - Flatiron,https://www.yelp.com/biz/tacombi-flatiron-new-york-3?osq=nix,Flatiron,30 W 24th St,4,665,$$Mexican,,37
Osteria 57,https://www.yelp.com/biz/osteria-57-new-york?osq=nix,Greenwich Village,57 W 10th St,4.5,152,"$$$Italian, Seafood, Vegetarian",,38
Whitmans Hudson Yards,https://www.yelp.com/biz/whitmans-hudson-yards-new-york?osq=nix,Chelsea,331 10th Ave,4,206,"$$Burgers, Desserts, American (New)",,39
Cafe Katja,https://www.yelp.com/biz/cafe-katja-new-york?osq=nix,Lower East Side,79 Orchard St,4.5,790,"$$German, Bars, Austrian",,40
Spicy Moon East Village,https://www.yelp.com/adredir?ad_business_id=Bb0h5Rs8ugSM2CjulRhfBw&campaign_id=d1N0tL9mP5UpPhnk4aApNA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspicy-moon-east-village-new-york&request_id=b290ac8f0cd42007&signature=38c7c9a2fdcbb75e24524223f541fb0d8b9e22a5247926671992648ab1075a59&slot=0,East Village,328 E 6th St,4.5,348,"Vegan, Szechuan",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=sD441hH3u8tQe9Wyz1rMsg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=fdfc91be409f4bc0&signature=7b34b4cb78b613e19dff5aa13c4d3cdf6740709dcbe87e7389976e37bfb5b265&slot=0,Midtown East,649 Lexington Ave,4.5,3,"Salad, Vegetarian, Vegan",,
VSpot Express,https://www.yelp.com/adredir?ad_business_id=Ad9Jcf3j0fOKMtssrT4-8w&campaign_id=62GE5PBe0K3dkARGZraTSA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvspot-express-new-york&request_id=fdfc91be409f4bc0&signature=43529afca85f4fa2ffcf40204aa258c626b9b3275c62442d024212e14fedb097&slot=1,East Village,12 St. Mark's Pl,5,2,"Vegan, Latin American",,
Smokey Burger,https://www.yelp.com/biz/smokey-burger-new-york?osq=nix,Midtown West,339 W 44th St,3,222,"$$Burgers, Desserts, Halal",,41
The Chef’s Corner,https://www.yelp.com/biz/the-chefs-corner-mineola?osq=nix,,95 Mineola Blvd,4,146,"$$American (New), Latin American",,42
NYC Retail Leasing,https://www.yelp.com/biz/nyc-retail-leasing-new-york?osq=nix,Midtown East,355 Lexington Ave 11th,,Commercial Real Estate,,,43
The DL,https://www.yelp.com/biz/the-dl-new-york?osq=nix,Lower East Side,95 Delancey St,2.5,588,"$$American (New), Lounges",,44
25 Tudor City Pl Owners Corporation,https://www.yelp.com/biz/25-tudor-city-pl-owners-corporation-new-york?osq=nix,Midtown East,25 Tudor City Pl,3,2,Property Management,,45
Adda Indian Canteen,https://www.yelp.com/biz/adda-indian-canteen-long-island-city?osq=nix,Sunnyside,31-31 Thomson Ave,4,361,"$$Indian, Halal",,46
Sereny & Soltero - Brick & Mortar,https://www.yelp.com/biz/sereny-and-soltero-brick-and-mortar-new-york?osq=nix,Serving New York and the Surrounding Area,Serving New York and the Surrounding Area,5,6,Real Estate Agents,,47
Auto Design NYC,https://www.yelp.com/biz/auto-design-nyc-new-york?osq=nix,Serving New York and the Surrounding Area,Serving New York and the Surrounding Area,5,17,"Auto Security, Car Window Tinting, Auto Customization",,48
Avra Madison,https://www.yelp.com/biz/avra-madison-new-york-2?osq=nix,Upper East Side,14 E 60th St,4,295,"$$$Greek, Seafood, Mediterranean",,49
Don Pancho Villa Restaurant,https://www.yelp.com/biz/don-pancho-villa-restaurant-brooklyn?osq=nix,Williamsburg - South Side,189 Borinquen Pl,4,236,"$$Tex-Mex, Mexican, Asian Fusion",,50
The Original Buddha Bodai Kosher Vegetarian Restaurant,https://www.yelp.com/adredir?ad_business_id=tguMh2GgOcU9fu6WN3dqpw&campaign_id=740x6b6XxgIrQebsUeSgZA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-original-buddha-bodai-kosher-vegetarian-restaurant-new-york-4&request_id=fdfc91be409f4bc0&signature=72e374dbf4392db33e226d012e51472f63e8482d656fd67515cfbe34e93cb717&slot=0,Chinatown,5 Mott St,4,1024,"Vegan, Chinese, Kosher",,
Loco Coco,https://www.yelp.com/adredir?ad_business_id=lnMpkLsEL7SjqQbopXyKJw&campaign_id=KhMWZSrQz7MnwfBXgQNp6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Floco-coco-new-york&request_id=53ba3c0d245ae91c&signature=0b796196ab66e58afb1d51246996fa7f81fbaee2ac5e021d59d179fdb13ff39b&slot=0,Upper East Side,835 Lexington Ave,4,223,"Juice Bars & Smoothies, Vegan, Acai Bowls",,
May Kaidee East Broadway,https://www.yelp.com/adredir?ad_business_id=g4EXxoV0z_TnyWF8h9xMKQ&campaign_id=T6gaZJaDZ-ZDG9eGQuimYQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmay-kaidee-east-broadway-new-york&request_id=53ba3c0d245ae91c&signature=82bb5f8dc24f08678b31a15f23ce036621daba325584ddbaeda4e63c19d164c1&slot=1,Lower East Side,215 E Broadway,4.5,71,"Thai, Vegan, Vegetarian",,
Baya Bar,https://www.yelp.com/biz/baya-bar-brooklyn-2?osq=nix,Fort Hamilton,9417 3rd Ave,4,96,"$$Acai Bowls, Juice Bars & Smoothies",,51
Candle Cafe West,https://www.yelp.com/biz/candle-cafe-west-new-york?osq=nix,Upper West Side,2427 Broadway,4,395,"$$Cafes, Juice Bars & Smoothies, American (Traditional)",,52
Buttermilk Channel,https://www.yelp.com/biz/buttermilk-channel-brooklyn?osq=nix,Carroll Gardens,524 Court St,4,1893,"$$American (New), Breakfast & Brunch",,53
Momofuku Noodle Bar,https://www.yelp.com/biz/momofuku-noodle-bar-new-york?osq=nix,East Village,171 1st Ave,3.5,4266,"$$Ramen, American (New)",,54
NYC Craft Beer Festival,https://www.yelp.com/biz/nyc-craft-beer-festival-new-york-4?osq=nix,Chelsea,535 West 28th St,3.5,39,"$$Festivals, Breweries",,55
Belli Osteria,https://www.yelp.com/biz/belli-osteria-brooklyn?osq=nix,Clinton Hill,860 Fulton St,4,254,"$$Italian, Breakfast & Brunch, Burgers",,56
Banc Cafe,https://www.yelp.com/biz/banc-cafe-new-york-2?osq=nix,Kips Bay,431 3rd Ave,3.5,603,"$$Cafes, Cocktail Bars",,57
Atlas Café,https://www.yelp.com/biz/atlas-caf%C3%A9-brooklyn-2?osq=nix,Williamsburg - South Side,116 Havemeyer St,3.5,189,"$Coffee & Tea, Cafes",,58
Manhattan Pressurized Walls,https://www.yelp.com/biz/manhattan-pressurized-walls-manhattan-3?osq=nix,Serving Manhattan and the Surrounding Area,Serving Manhattan and the Surrounding Area,4,44,Contractors,,59
Taco Bell,https://www.yelp.com/biz/taco-bell-manhattan-9?osq=nix,East Harlem,1503 Lexington Ave,3,34,"$Fast Food, Mexican",,60
planted,https://www.yelp.com/adredir?ad_business_id=BSOVTG6f0FR0BT2PcqN_3Q&campaign_id=tSYMm0G1KWYczbywb9SmoA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplanted-new-york-3&request_id=53ba3c0d245ae91c&signature=51d66447b2a52b9ca4d5cb00282262639f6dda521ad9d0444cda9c21489fc571&slot=0,West Village,361 6th Ave,4.5,15,"Cafes, Tapas/Small Plates, Vegan",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=1Jud5FtHXa61zh61H17g-A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=522c3cc2f2d3c6c8&signature=efe843494db5820276475b07d6f723cc109e5238c8f3f549ad58a30b4cb538ef&slot=0,Midtown East,649 Lexington Ave,4.5,3,"Vegetarian, Vegan, Salad",,
Spicy Moon East Village,https://www.yelp.com/adredir?ad_business_id=Bb0h5Rs8ugSM2CjulRhfBw&campaign_id=d1N0tL9mP5UpPhnk4aApNA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspicy-moon-east-village-new-york&request_id=522c3cc2f2d3c6c8&signature=26435791ad0b68e13dc1dd5c766059b8ffd3e9b63c80924e2676cdfce046f21e&slot=1,East Village,328 E 6th St,4.5,348,"Vegan, Szechuan",,
Seven Hills Mediterranean Grill,https://www.yelp.com/biz/seven-hills-mediterranean-grill-new-york?osq=nix,Upper West Side,158 W 72nd St,3.5,229,"$$Greek, Turkish, Mediterranean",,61
Beetle House,https://www.yelp.com/biz/beetle-house-new-york-3?osq=nix,East Village,308 E 6th St,3.5,1019,"$$$American (New), Modern European, Cocktail Bars",,62
Dig,https://www.yelp.com/biz/dig-new-york-23?osq=nix,SoHo,70 Prince St,4,153,$$American (New),,63
Antique Bar & Bakery,https://www.yelp.com/biz/antique-bar-and-bakery-hoboken-2?osq=nix,,122 Willow Ave,4,467,"$$$American (New), Steakhouses, Cocktail Bars",,64
16 Handles,https://www.yelp.com/biz/16-handles-new-york-2?osq=nix,East Village,153 2nd Ave,4,665,"$Ice Cream & Frozen Yogurt, Desserts, Vegan",,65
Naya Mezze & Grill,https://www.yelp.com/biz/naya-mezze-and-grill-new-york?osq=nix,Midtown East,1057 2nd Ave,4,512,"$$Middle Eastern, Mediterranean",,66
Spice Symphony,https://www.yelp.com/biz/spice-symphony-new-york?osq=nix,Midtown East,182 Lexington Ave,4,602,"$$Indian, Chinese, Salad",,67
Bareburger,https://www.yelp.com/biz/bareburger-astoria-2?osq=nix,Astoria,23-01 31st St,3.5,445,"$$Burgers, Salad, Sandwiches",,68
Liberty House Restaurant,https://www.yelp.com/biz/liberty-house-restaurant-jersey-city-2?osq=nix,,76 Audrey Zapp Dr,3.5,522,"$$$American (New), Seafood",,69
Common Living,https://www.yelp.com/biz/common-living-new-york?osq=nix,Midtown East,335 Madison Ave,3.5,95,Apartments,,70
Marty’s V Burger,https://www.yelp.com/adredir?ad_business_id=-qH2RpUAZgDtp4Y5d_rI5w&campaign_id=x_tuTYkO8tMBhtjw-03xfg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmartys-v-burger-new-york&request_id=522c3cc2f2d3c6c8&signature=a84e9b56343401bb5a784a2741d792d5a82739ab000f60c7e61ac83f569943de&slot=0,Kips Bay,134 East 27th St,4.5,318,"Burgers, Fast Food, Vegan",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=1Jud5FtHXa61zh61H17g-A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=e3c223cc4b991ff0&signature=511fecff7ce917fd59579cecb0aa5236c705acb6851a589915d0df430342e6d0&slot=0,Midtown East,649 Lexington Ave,4.5,3,"Salad, Vegan, Vegetarian",,
Spicy Moon East Village,https://www.yelp.com/adredir?ad_business_id=Bb0h5Rs8ugSM2CjulRhfBw&campaign_id=d1N0tL9mP5UpPhnk4aApNA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fspicy-moon-east-village-new-york&request_id=e3c223cc4b991ff0&signature=c555c5be713218f432d891fecd89924896bb0a8b5d273ae91b5d152917612668&slot=1,East Village,328 E 6th St,4.5,348,"Szechuan, Vegan",,
Bogota Latin Bistro,https://www.yelp.com/biz/bogota-latin-bistro-brooklyn?osq=nix,Park Slope,141 5th Ave,4,2251,"$$Gluten-Free, Colombian",,71
Brick & Mortar,https://www.yelp.com/biz/brick-and-mortar-brooklyn?osq=nix,Serving Brooklyn and the Surrounding Area,Serving Brooklyn and the Surrounding Area,5,84,"Real Estate Services, Commercial Real Estate",,72
Park Plaza Restaurant,https://www.yelp.com/biz/park-plaza-restaurant-brooklyn?osq=nix,Brooklyn Heights,220 Cadman Plz W,3.5,256,"$$American (New), Diners, Sandwiches",,73
Hudson Hall,https://www.yelp.com/biz/hudson-hall-jersey-city?osq=nix,,364 Marin Blvd,4,224,"$$Beer Bar, Smokehouse, Modern European",,74
Applebee’s Grill + Bar,https://www.yelp.com/biz/applebees-grill-bar-new-york-3?osq=nix,Midtown West,234 W 42nd St,2,479,"$$American (Traditional), Burgers, Sports Bars",,75
The Cutting Room,https://www.yelp.com/biz/the-cutting-room-new-york-2?osq=nix,Murray Hill,44 E 32nd St,3,241,"$$Bars, American (New), Music Venues",,76
Socarrat Paella Bar - Chelsea,https://www.yelp.com/biz/socarrat-paella-bar-chelsea-new-york-3?osq=nix,Chelsea,259 W 19th St,4,1150,"$$$Spanish, Tapas Bars, Tapas/Small Plates",,77
The Trailer Park Lounge,https://www.yelp.com/biz/the-trailer-park-lounge-new-york?osq=nix,Chelsea,271 W 23rd St,3.5,635,"$$Dive Bars, American (New)",,78
Rosa Mexicano,https://www.yelp.com/biz/rosa-mexicano-new-york-6?osq=nix,Upper West Side,61 Columbus Ave,3.5,1219,$$Mexican,,79
Caliente Cab,https://www.yelp.com/biz/caliente-cab-new-york-2?osq=nix,West Village,61 7th Ave S,2.5,829,"$$Mexican, Bars, Tex-Mex",,80
Marty’s V Burger,https://www.yelp.com/adredir?ad_business_id=-qH2RpUAZgDtp4Y5d_rI5w&campaign_id=x_tuTYkO8tMBhtjw-03xfg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmartys-v-burger-new-york&request_id=e3c223cc4b991ff0&signature=638e392794ae49e73a685ee258ab8b12e4a0a7bc72ec6ccd81875f770d3eba87&slot=0,Kips Bay,134 East 27th St,4.5,318,"Fast Food, Burgers, Vegan",,
Pure Ktchn,https://www.yelp.com/adredir?ad_business_id=Ha8rj8csvWA-ZFPck93yug&campaign_id=sD441hH3u8tQe9Wyz1rMsg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpure-ktchn-new-york-2&request_id=16226de5a6a02bd7&signature=6833c4093e280ed7a7cd38479255d089080b65f8c8ce5dd6db7cf8d703fb915f&slot=0,Midtown East,649 Lexington Ave,4.5,3,"Salad, Vegan, Vegetarian",,
VSpot Express,https://www.yelp.com/adredir?ad_business_id=Ad9Jcf3j0fOKMtssrT4-8w&campaign_id=62GE5PBe0K3dkARGZraTSA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvspot-express-new-york&request_id=16226de5a6a02bd7&signature=747d64892657583e91323dca2f8d4e5a7ce335f448d9172cf479f1d76fb38cc5&slot=1,East Village,12 St. Mark's Pl,5,2,"Latin American, Vegan",,
