business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Denny’s,https://www.yelp.com/biz/dennys-washington-5,(202) 758-3637,1250 Bladensburg Rd NE,3,101,"$$Diners, American (Traditional), Breakfast & Brunch",Trinidad,181
Crab Boss,https://www.yelp.com/biz/crab-boss-washington,(202) 813-3463,1001 H St NE,4,50,"Seafood, Cajun/Creole, American (New)",H Street Corridor/Atlas District/Near Northeast,182
Catania Bakery,https://www.yelp.com/biz/catania-bakery-washington,(202) 332-5135,1404 N Capitol St NW,4.5,21,$Bakeries,,183
Fava Pot,https://www.yelp.com/biz/fava-pot-washington,(202) 492-6919,1309 5th St NE,4.5,12,Egyptian,,184
Uptown Cafe,https://www.yelp.com/biz/uptown-cafe-washington-2,(202) 842-3777,131 M St NE,3.5,56,"$Coffee & Tea, Delis, Soup",NoMa,185
Brine,https://www.yelp.com/biz/brine-washington,(202) 591-1739,1359 H St NE,4.5,20,"Seafood, Salad, Cocktail Bars",,186
Ladurée Union Station,https://www.yelp.com/biz/ladur%C3%A9e-union-station-washington-2,(202) 789-5961,50 Massachusetts Ave NE,4,39,"$$$Macarons, Patisserie/Cake Shop, Tea Rooms",NoMa,187
Hopscotch Bar & Grill,https://www.yelp.com/biz/hopscotch-bar-and-grill-washington,(202) 853-9115,1837 1st St NW,4.5,18,"Bars, Italian",Bloomingdale,188
Qualia Coffee,https://www.yelp.com/biz/qualia-coffee-washington-2,Located in The Gale Eckington,Located in The Gale Eckington,3.5,38,$Coffee & Tea,Eckington,189
Streets Market,https://www.yelp.com/biz/streets-market-washington-13,(202) 898-1314,51 M St NE,3.5,40,"$$Grocery, Bars",NoMa,190
American Best Chicken & Waffle,https://www.yelp.com/adredir?ad_business_id=i5H4ZcW_Vu9wp-LdrQjYHg&campaign_id=6ocJb7WHFa54JAlq_uHZmg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerican-best-chicken-and-waffle-washington&request_id=e78bcadea6e6b9f2&signature=b33cbd81a781ed7796455c18604f093b9bcadca8c8477056c1ee45aae1f5480a&slot=0,(202) 560-5583,380 Eastern Ave NE,,Pizza,,,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=L88vzlhKQHM2W_mssMV2qQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-laurel&request_id=165f3c9acd8b05dd&signature=aea572407d2b935ea0bb1e9189bb65049286c323d1000f756ccd0342c0c66a71&slot=0,-2964,3535 Russett Grn,3,49,"Kombucha, Health Markets, International Grocery",,
Pho Cyclo,https://www.yelp.com/adredir?ad_business_id=OMpFTxuUZIPl2-kPt8uq-g&campaign_id=HqyMB-4oaL1jF0_TjcJlwA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpho-cyclo-falls-church-2&request_id=165f3c9acd8b05dd&signature=4bc20cc8fbd802667d3e4fe619c602196c9bb61d9681ab15bbe03266c099839e&slot=1,(703) 573-2210,8102 Arlington Blvd,3.5,362,Vietnamese,,
The Elroy,https://www.yelp.com/biz/the-elroy-washington,(202) 750-1606,1423 H St NE,4,40,"$$Lounges, Hookah Bars",,191
From Edgewood to the Edge of the World Mural,https://www.yelp.com/biz/from-edgewood-to-the-edge-of-the-world-mural-washington,,Rhode Island Ave,5,5,Public Art,,192
Texas Chicken & Burgers,https://www.yelp.com/biz/texas-chicken-and-burgers-washington-2,(202) 414-7376,1239 Mt Olivet Rd NE,3.5,31,"Halal, American (Traditional), Chicken Wings",,193
La Petite Loulou,https://www.yelp.com/biz/la-petite-loulou-washington,,1309 5th St NE,3.5,28,"Creperies, Bakeries, French",,194
Crown Fried Chicken,https://www.yelp.com/biz/crown-fried-chicken-washington,(202) 546-6600,716 H St NE,3.5,73,$Fast Food,H Street Corridor/Atlas District/Near Northeast,195
Murray Hill Club,https://www.yelp.com/biz/murray-hill-club-washington,(202) 450-3518,Located in Jos A Magnus & Co,4.5,11,$$$Cocktail Bars,Located in Jos A Magnus & Co,196
Cochon 555,https://www.yelp.com/biz/cochon-555-washington,,1309 5th St NE,4,16,Local Flavor,,197
Starbucks,https://www.yelp.com/biz/starbucks-washington-164,(202) 807-8439,625 H St,3.5,53,$$Coffee & Tea,H Street Corridor/Atlas District/Near Northeast,198
DC Diner,https://www.yelp.com/biz/dc-diner-washington,(202) 748-5892,802 13th St NE,3.5,45,$Diners,H Street Corridor/Atlas District/Near Northeast,199
Rita’s Italian Ice,https://www.yelp.com/biz/ritas-italian-ice-washington-6,(202) 399-0386,1014 H St NE,3.5,35,"$Ice Cream & Frozen Yogurt, Desserts, Shaved Ice",H Street Corridor/Atlas District/Near Northeast,200
Valley Brook Tea,https://www.yelp.com/adredir?ad_business_id=2ekYWRUz9MpGVGmmM00NoQ&campaign_id=HXV_agem5YqrfSxDtyTmUA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvalley-brook-tea-washington&request_id=165f3c9acd8b05dd&signature=5b7bc78fd2732e76375061ef27575d8d28c26dee7799d7157e2c99ea00f08fe2&slot=0,(202) 670-1149,2101 P St NW,5,50,Tea Rooms,Dupont Circle,
Panera Bread,https://www.yelp.com/adredir?ad_business_id=-oihRrt7WDnghqnIlSCoLA&campaign_id=UqKCSepFly-xjHamEWs4kg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpanera-bread-washington-12&request_id=dd37740690297d8b&signature=d2dbfb9c1a92e119a839df9ce8db26c904657cd918ce05e06aa4c1883a4a881b&slot=0,-9953,106 Irving St NW,3.5,29,"Soup, Salad, Sandwiches",,
Negril - DC,https://www.yelp.com/adredir?ad_business_id=Gpd4HJ1AwnrySioXXUPvAw&campaign_id=Y0wLjiI07VVIz3KtJcVUQQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnegril-washington-washington&request_id=dd37740690297d8b&signature=3757c42e7a5b5140d698a80e53006deb104c5145ab0ab9a161fc87feb84147c4&slot=1,(202) 854-0023,2301 Georgia Ave,3,99,"Seafood, Soup, Caribbean",Pleasant Plains,
H Street Festival,https://www.yelp.com/biz/h-street-festival-washington,H Street Corridor/Atlas District/Near Northeast,1000 H St NE,4,16,"$Festivals, Street Vendors",,201
Hogs On the Hill,https://www.yelp.com/biz/hogs-on-the-hill-washington-2,(202) 526-2027,2003 Bladensburg Rd NE,3,63,$$Barbeque,Gateway,202
Lucky Buns,https://www.yelp.com/biz/lucky-buns-washington-2,(443) 918-4088,1309 5th St NE,4,14,"Breakfast & Brunch, Burgers",,203
BGR Burgers Grilled Right,https://www.yelp.com/biz/bgr-burgers-grilled-right-washington-2,(202) 414-7927,655 Michigan Ave NE,3,53,Burgers,,204
Dirty Water,https://www.yelp.com/biz/dirty-water-washington,(504) 296-6180,816 H St NE,3.5,35,"$$Sports Bars, American (Traditional)",H Street Corridor/Atlas District/Near Northeast,205
PHO VIET USA,https://www.yelp.com/biz/pho-viet-usa-washington-2,(202) 621-6388,333 H St NE,3.5,41,$$Vietnamese,H Street Corridor/Atlas District/Near Northeast,206
Captain Cookie and the Milk Man,https://www.yelp.com/biz/captain-cookie-and-the-milk-man-washington-6,(202) 248-3814,2800 10th St. NE.,3.5,18,Bakeries,Brookland,207
Lei Musubi,https://www.yelp.com/biz/lei-musubi-washington,Brookland,716 Monroe St NE,5,5,"Hawaiian, Pop-Up Restaurants",,208
Lily and the Cactus,https://www.yelp.com/biz/lily-and-the-cactus-washington,(202) 534-1350,Located in Hilton Garden Inn Washington DC/U.S. Capitol,4,21,American (New),Located in Hilton Garden Inn Washington DC/U.S. Capitol,209
Murphy’s Grill,https://www.yelp.com/biz/murphys-grill-washington,(202) 319-4770,620 Michigan Ave NE,5,6,Irish Pub,,210
1015 Bar and Lounge,https://www.yelp.com/adredir?ad_business_id=5kzW7kbQ2pjrm1sNBmxZkg&campaign_id=QHYKyLzZOVQR7YNRy3jn3Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F1015-bar-and-lounge-washington&request_id=dd37740690297d8b&signature=7c83cb4e69141233d805d8643c906b15ba5815317645dae6c8e57910e79468f4&slot=0,(202) 347-5101,1015 1/2 7th St NW,3.5,21,"Hookah Bars, Lounges",,
Casa de Montecristo,https://www.yelp.com/adredir?ad_business_id=0nPC-_josaqSiSs_j9CPuQ&campaign_id=fwXbkOR3vt4Q_LdKIstZNw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcasa-de-montecristo-washington-4&request_id=258987f37d29fc90&signature=5dfbd764ff829d69e4d4d580807996d117c720d87011a640883fdcd7a08f7c01&slot=0,(202) 296-3872,1132 19th Street NW,4,50,"Cocktail Bars, Cigar Bars, Tobacco Shops",Downtown,
Starbucks,https://www.yelp.com/adredir?ad_business_id=GpzFIqCzRsBRWK33Zkju7w&campaign_id=JdRsBg6njLqh_wxgEI1TPg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-68&request_id=258987f37d29fc90&signature=cc9f5a45ce210d968f5cb17d2f919228b0f2ed4bcca2d6fce5d8b955fd88d1cf&slot=1,(202) 289-5974,1160 1st St NE,,Coffee & Tea,,NoMa,
Kitsuen,https://www.yelp.com/biz/kitsuen-washington-2,(202) 914-2465,1362 H St NE,3,53,"Hookah Bars, Ramen, Asian Fusion",,211
CaliBurger,https://www.yelp.com/biz/caliburger-washington-3,(202) 495-0550,1101 First St NE,3.5,47,"$$Food Trucks, Burgers, Sandwiches",NoMa,212
Zion Kitchen,https://www.yelp.com/biz/zion-kitchen-washington,(202) 636-9097,1805 Montana Ave NE,3,42,"$$$African, Bars",,213
Zita Rica,https://www.yelp.com/biz/zita-rica-washington-2,,1309 5th St NE,3.5,19,Cuban,,214
Fish-King,https://www.yelp.com/biz/fish-king-washington,(202) 526-6138,403 Rhode Island Ave NE,4.5,7,"Soul Food, Korean, Sandwiches",Brentwood,215
Pizza Mart,https://www.yelp.com/biz/pizza-mart-washington-4,(202) 526-1100,3524 12th St,3.5,25,$$Pizza,Brookland,216
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-washington-19,(202) 269-0394,2300 Washington Pl NE,1.5,96,"$Mexican, Fast Food",Brentwood,217
Rose’s DeJavu,https://www.yelp.com/biz/roses-dejavu-washington,(202) 621-6772,1378 H St Ne,4.5,14,$$Lounges,,218
Potbelly Sandwich Shop,https://www.yelp.com/biz/potbelly-sandwich-shop-washington,(202) 408-1561,1275 1st St NE,3,49,"$Sandwiches, Fast Food, Salad",NoMa,219
Mozzeria,https://www.yelp.com/biz/mozzeria-washington,(202) 886-4424,1300 H St NE,4,19,Pizza,H Street Corridor/Atlas District/Near Northeast,220
Hanabi Ramen Clarendon,https://www.yelp.com/adredir?ad_business_id=aHVlB01xoYLDBUwoYnGTZw&campaign_id=cbPGv9Lj2Pr6ecIW-G3KXw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhanabi-ramen-clarendon-arlington-4&request_id=258987f37d29fc90&signature=046c9bd4a0069019e39742fee07b649daa4cf5f1b0dacf762b5a0e1807d1f01d&slot=0,(703) 351-1275,3024 Wilson Blvd,4,325,Ramen,Clarendon,
Bar Boteco,https://www.yelp.com/adredir?ad_business_id=khseXDDZGcIGqAqHGrFjjA&campaign_id=mYipbOhvJquebs_ixGz24g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbar-boteco-washington&request_id=7e7880c202856921&signature=e47dfcba279fbab9335f42bd376457fb63bbc8e80f13bd5ff53ce05ce110ce17&slot=0,(202) 796-8930,3251 Prospect St NW,5,8,"Bars, Pop-Up Restaurants, Brazilian",Georgetown,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=7e7880c202856921&signature=461382847bc3588744f1bb7534c4a64e180f6402fe063879148e992584621734&slot=1,-10810,1851 Ritchie Station Ct,,Arcades,,,
Chinese Dragon,https://www.yelp.com/biz/chinese-dragon-washington,(202) 234-4640,103 Rhode Island Ave NW,3.5,32,$Chinese,Bloomingdale,221
Panera Bread,https://www.yelp.com/biz/panera-bread-washington-12,(202) 551-9201,106 Irving St NW,3.5,29,"$Salad, Sandwiches, Soup",,222
Serenata,https://www.yelp.com/biz/serenata-washington,,1280 4th St NE,4,12,"Cocktail Bars, Juice Bars & Smoothies",,223
Wings To Go,https://www.yelp.com/biz/wings-to-go-washington-3,(202) 529-7619,3502 12th St,2.5,76,"$Pizza, Sandwiches, Chicken Wings",Brookland,224
Wah Mee Restaurant,https://www.yelp.com/biz/wah-mee-restaurant-washington,(202) 529-3929,1604 Rhode Island Ave NE,3.5,16,$$$Chinese,Brookland,225
NeatMeat DC,https://www.yelp.com/biz/neatmeat-dc-washington,(202) 643-9072,"Serving Washington, DC and the Surrounding Area",4,45,"$Food Trucks, American (New), Caterers","Serving Washington, DC and the Surrounding Area",226
Mangia DC Food Tours,https://www.yelp.com/biz/mangia-dc-food-tours-washington,(202) 838-1900,"Serving Washington, DC and the Surrounding Area",4.5,31,"Food Tours, Italian","Serving Washington, DC and the Surrounding Area",227
Yeung Fong Carryout,https://www.yelp.com/biz/yeung-fong-carryout-washington-3,(202) 832-3869,1701 N Capitol St NE,3,54,$Chinese,,228
Tyber Creek Wine Bar & Kitchen - Temp. CLOSED,https://www.yelp.com/biz/tyber-creek-wine-bar-and-kitchen-washington-2,(202) 827-3664,84 T St NW,4,110,"$$Wine Bars, American (New)",Bloomingdale,229
Eddie’s,https://www.yelp.com/biz/eddies-washington,(202) 399-1725,1251 Bladensburg Rd NE,3,43,"$$American (Traditional), Chinese",,230
Courthaus Social,https://www.yelp.com/adredir?ad_business_id=MhTVv-PQ9KlluPW25Tvjlg&campaign_id=QC1Xz8VfaiAAxQCxLs_11w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcourthaus-social-arlington&request_id=7e7880c202856921&signature=89ae544ac9266de984cb81d0ea4b81c199fece36fb7bb5e2ebeeb39e325d738c&slot=0,(703) 243-4900,2300 Clarendon Blvd,3.5,340,"American (Traditional), Beer Gardens, Pubs",Court House,
Dog Haus Biergarten,https://www.yelp.com/adredir?ad_business_id=gyDlw-vrvBx_H8XuIWW0xg&campaign_id=bEbiC-RyfbNcEqXmgykNTQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdog-haus-biergarten-bethesda-bethesda&request_id=1e8b9235cb199636&signature=b1e183d01b4c4e1bfa8f2f14d0d8bba243d759bad5a6758cf0776250dcd37e30&slot=0,(301) 652-4287,7904 Woodmont Ave,4.5,706,"Hot Dogs, American (Traditional), Burgers",,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=L88vzlhKQHM2W_mssMV2qQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-laurel&request_id=1e8b9235cb199636&signature=ae51c127016883753f7ec6078f4e33bacad5ac71d975119e1d8fd290103bf739&slot=1,-2964,3535 Russett Grn,3,49,"Juice Bars & Smoothies, Pasta Shops, Cupcakes",,
Crispus Attucks Park,https://www.yelp.com/biz/crispus-attucks-park-washington,Bloomingdale,23 U St,4.5,8,Parks,,231
Saint John Paul II National Shrine,https://www.yelp.com/biz/saint-john-paul-ii-national-shrine-washington,(202) 635-5400,3900 Harewood Rd NE,4.5,11,"Churches, Museums",,232
Benjamin’s on Franklin,https://www.yelp.com/biz/benjamins-on-franklin-washington,(202) 248-4721,Located in Tastemakers,5,4,Cocktail Bars,Located in Tastemakers,233
Spicy Water African Grill,https://www.yelp.com/biz/spicy-water-african-grill-washington,,1325 Rhode Island Ave NE,5,4,"African, Food Stands, Barbeque",,234
Moe’s Southwest Grill,https://www.yelp.com/biz/moes-southwest-grill-washington-4,(202) 888-6800,1275-B 1st St NE,3,36,"$Tex-Mex, Mexican",NoMa,235
Reba’s Funnel Cakes,https://www.yelp.com/biz/rebas-funnel-cakes-washington-2,(202) 476-9048,3401 12th St NE,3,25,"$Food Stands, Desserts, Ice Cream & Frozen Yogurt",Brookland,236
El Cielo,https://www.yelp.com/biz/el-cielo-washington,(202) 569-9855,1280 4th St NE,4,11,"Latin American, Seafood",,237
Chef Majed,https://www.yelp.com/biz/chef-majed-washington,(240) 480-2787,1369 New York Ave,5,3,Mediterranean,Ivy City,238
Rita’s Italian Ice,https://www.yelp.com/biz/ritas-italian-ice-washington-4,(202) 636-7482,2318 Rhode Island Ave NE,3,28,"$Desserts, Ice Cream & Frozen Yogurt, Shaved Ice",Brookland,239
Major’s Carryout,https://www.yelp.com/biz/majors-carryout-washington-2,(202) 543-8866,714 H St NE,3,50,$Chinese,H Street Corridor/Atlas District/Near Northeast,240
Fogo de Chão Brazilian Steakhouse,https://www.yelp.com/adredir?ad_business_id=GlAT_ksg5ftJ87PXwXmoVA&campaign_id=6-fO24WYiBo58vd3TbLfAA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffogo-de-ch%25C3%25A3o-brazilian-steakhouse-washington-8&request_id=1e8b9235cb199636&signature=649971acd01a773840f773d8128e75ea7a590a76c4258067b364559c3f99d0df&slot=0,(202) 347-4668,1101 Pennsylvania Ave NW,4,1858,"Steakhouses, Brazilian",,
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=YTTaKQTnIvwjdxyx_qXPjQ&campaign_id=15gk2vYqJyl0Olh2DCmIyA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-arlington&request_id=1b5133a155088085&signature=7a6185ecf52566b9210fb9255d18f9e41672c1504f9084ed274cde811121ec30&slot=0,(800) 562-1465,100 S Hayes St,4,26,"Coffee Roasteries, Coffee & Tea, Cafes",,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=1b5133a155088085&signature=576fa32ea7a6d749199e646879a9239c50e3f089770c7c56a04962caad03fd3e&slot=1,-10810,1851 Ritchie Station Ct,,Arcades,,,
Old Ebbitt Grill,https://www.yelp.com/biz/old-ebbitt-grill-washington,(202) 347-4800,675 15th St NW,4,8513,"$$Bars, American (Traditional), Breakfast & Brunch",,1
National Museum of African American History and Culture,https://www.yelp.com/biz/national-museum-of-african-american-history-and-culture-washington,(844) 750-3012,1400 Constitution Ave NW,4.5,881,Museums,,2
The Hamilton,https://www.yelp.com/biz/the-hamilton-washington,(202) 787-1000,600 14th St NW,4,2535,"$$Seafood, American (New), Music Venues",,3
"Joe’s Seafood, Prime Steak & Stone Crab",https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-washington,(202) 489-0140,750 15th St NW,4.5,1462,"$$$Seafood, Steakhouses, Breakfast & Brunch",Downtown,4
The White House,https://www.yelp.com/biz/the-white-house-washington,,1600 Pennsylvania Ave NW,4,638,Landmarks & Historical Buildings,,5
Smithsonian American Art Museum Renwick Gallery,https://www.yelp.com/biz/smithsonian-american-art-museum-renwick-gallery-washington,(202) 357-1300,800 G St NW,4.5,410,Art Museums,Downtown,6
District Taco,https://www.yelp.com/biz/district-taco-washington-6,(202) 347-7359,1309 F St NW,4,1603,$Mexican,,7
Astro Doughnuts & Fried Chicken,https://www.yelp.com/biz/astro-doughnuts-and-fried-chicken-washington,(202) 809-5565,1308 G St NW,4,1156,"$Donuts, Chicken Shop, Sandwiches",,8
Ocean Prime,https://www.yelp.com/biz/ocean-prime-washington,(202) 393-0313,1341 G St NW,4,430,"$$$Seafood, Steakhouses, American (New)",,9
Mastro’s Steakhouse,https://www.yelp.com/biz/mastros-steakhouse-washington,(202) 347-1500,600 13th St NW,4,677,"$$$$Steakhouses, Seafood",,10
"Fairouz Lounge, Sports Bar & Restaurant",https://www.yelp.com/adredir?ad_business_id=wToePr5zAnT40Ml5drZiyw&campaign_id=6S-W7y74JHPRbcMCJB7KDw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairouz-lounge-sports-bar-and-restaurant-falls-church&request_id=1b5133a155088085&signature=27396cd59bed71271c9955a5209c8827998a22555f4e62c20b021736e908ff47&slot=0,(703) 663-0283,3815 S George Mason Dr,3.5,27,"Hookah Bars, Sports Bars, Middle Eastern",Skyline,
Nespresso Boutique,https://www.yelp.com/adredir?ad_business_id=YTTaKQTnIvwjdxyx_qXPjQ&campaign_id=15gk2vYqJyl0Olh2DCmIyA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnespresso-boutique-arlington&request_id=383677af3aff3ad7&signature=d563e536a3906761d51c1eb4e090b24eca51541fb22340eaca408a454664bae0&slot=0,(800) 562-1465,100 S Hayes St,4,26,"Cafes, Coffee Roasteries, Coffee & Tea",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=VRkpe9wa5P4ud75kWcB6EQ&campaign_id=MheyS78YWuH2wED_EeAVwA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-53&request_id=383677af3aff3ad7&signature=f358dde77a8b6a4cf0819523bfe70a07aeab6aa2ea13eca57b1317a489848162&slot=1,(202) 393-1811,1730 Pennsylvania Ave,3.5,34,Coffee & Tea,Downtown,
POV,https://www.yelp.com/biz/pov-washington,(202) 661-2419,515 15th St NW,3,927,"$$$Lounges, Venues & Event Spaces, American (Traditional)",,11
MXDC Cocina Mexicana,https://www.yelp.com/biz/mxdc-cocina-mexicana-washington-2,(202) 393-1900,600 14th St NW,3.5,689,$$Mexican,,12
Proper 21,https://www.yelp.com/biz/proper-21-washington,(202) 847-3674,1319 F St NW,4,528,"$$Bars, American (New)",,13
Off The Record,https://www.yelp.com/biz/off-the-record-washington,(202) 638-6600,800 16th St NW,4,308,"$$Bars, American (New)",Downtown,14
GCDC Grilled Cheese Bar,https://www.yelp.com/biz/gcdc-grilled-cheese-bar-washington,(202) 393-4232,1730 Pennsylvania Ave NW,3.5,558,"$$American (Traditional), Comfort Food",Downtown,15
Luke’s Lobster Farragut,https://www.yelp.com/biz/lukes-lobster-farragut-washington-3,(202) 800-2116,800 17th St NW,4.5,197,$$Seafood,Downtown,16
Swing’s Coffee,https://www.yelp.com/biz/swings-coffee-washington,(202) 652-0188,640 14th St NW,4.5,100,$$Coffee & Tea,,17
Café Mozart,https://www.yelp.com/biz/caf%C3%A9-mozart-washington-3,(202) 347-5732,1331 H St NW,4,506,"$$Delis, German",Downtown,18
Roaming Rooster,https://www.yelp.com/biz/roaming-rooster-washington-3,(202) 507-8734,,4.5,170,"$$Food Trucks, Chicken Shop, Sandwiches",Downtown,19
Café du Parc,https://www.yelp.com/biz/caf%C3%A9-du-parc-washington-4,(202) 942-7000,1401 Pennsylvania Ave NW,3.5,335,"$$French, Breakfast & Brunch, Cafes",,20
Fogo de Chão Brazilian Steakhouse,https://www.yelp.com/adredir?ad_business_id=GlAT_ksg5ftJ87PXwXmoVA&campaign_id=Smd30PfARN1fM7xPgi8leQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffogo-de-ch%25C3%25A3o-brazilian-steakhouse-washington-8&request_id=383677af3aff3ad7&signature=dfe0e884608c25d58f09e993a5783ff891abdcef91a993f62a795ce00ec45ff6&slot=0,-5216,1101 Pennsylvania Ave NW,4,1858,"Brazilian, Steakhouses",,
Dave & Buster’s,https://www.yelp.com/adredir?ad_business_id=c_w5A6D4KXK8F2WRgBg_Iw&campaign_id=_dbjGBOwq5UeI9ab7kcMxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-capitol-heights-4&request_id=593e26d270039802&signature=059f67f336f3bb80d139dbf7773db5b36c378001ab0d35fce574d45ed67cd57a&slot=0,-10810,1851 Ritchie Station Ct,,Kids Activities,,,
Starbucks,https://www.yelp.com/adredir?ad_business_id=VRkpe9wa5P4ud75kWcB6EQ&campaign_id=rnbKB-MZ7WGt21byEQg78A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-washington-53&request_id=593e26d270039802&signature=7be6e7f35af20186a05bf68b8fd63f95c9517f0905dbc79267a8a79682e0ab50&slot=1,-2405,1730 Pennsylvania Ave,3.5,34,"Coffee & Tea, Breakfast & Brunch",Downtown,
Old Ebbitt Grill,https://www.yelp.com/biz/old-ebbitt-grill-washington,(202) 347-4800,675 15th St NW,4,8513,"$$Bars, American (Traditional), Breakfast & Brunch",,1
National Museum of African American History and Culture,https://www.yelp.com/biz/national-museum-of-african-american-history-and-culture-washington,(844) 750-3012,1400 Constitution Ave NW,4.5,881,Museums,,2
The Hamilton,https://www.yelp.com/biz/the-hamilton-washington,(202) 787-1000,600 14th St NW,4,2535,"$$Seafood, American (New), Music Venues",,3
"Joe’s Seafood, Prime Steak & Stone Crab",https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-washington,(202) 489-0140,750 15th St NW,4.5,1462,"$$$Seafood, Steakhouses, Breakfast & Brunch",Downtown,4
The White House,https://www.yelp.com/biz/the-white-house-washington,,1600 Pennsylvania Ave NW,4,638,Landmarks & Historical Buildings,,5
Smithsonian American Art Museum Renwick Gallery,https://www.yelp.com/biz/smithsonian-american-art-museum-renwick-gallery-washington,(202) 357-1300,800 G St NW,4.5,410,Art Museums,Downtown,6
District Taco,https://www.yelp.com/biz/district-taco-washington-6,(202) 347-7359,1309 F St NW,4,1603,$Mexican,,7
Astro Doughnuts & Fried Chicken,https://www.yelp.com/biz/astro-doughnuts-and-fried-chicken-washington,(202) 809-5565,1308 G St NW,4,1156,"$Donuts, Chicken Shop, Sandwiches",,8
Ocean Prime,https://www.yelp.com/biz/ocean-prime-washington,(202) 393-0313,1341 G St NW,4,430,"$$$Seafood, Steakhouses, American (New)",,9
Mastro’s Steakhouse,https://www.yelp.com/biz/mastros-steakhouse-washington,(202) 347-1500,600 13th St NW,4,677,"$$$$Steakhouses, Seafood",,10
