business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Koo,https://www.yelp.com/biz/koo-san-francisco?osq=Michelin+Star+Restaurant,(415) 731-7077,408 Irving St,4,1112,"$$$Japanese, Sushi Bars",Inner Sunset,98
Alexander’s Steakhouse,https://www.yelp.com/biz/alexanders-steakhouse-san-francisco-7?osq=Michelin+Star+Restaurant,(415) 495-1111,448 Brannan St,4,1735,"$$$$Steakhouses, Seafood, American (New)",Mission Bay,99
Lovessy Asian Fusion & Souffles Bistro,https://www.yelp.com/biz/lovessy-asian-fusion-and-souffles-bistro-san-francisco?osq=Michelin+Star+Restaurant,(415) 702-6775,832 Clement St,3.5,127,"$$French, Breakfast & Brunch, Vietnamese",Inner Richmond,100
Community Music Center,https://www.yelp.com/adredir?ad_business_id=HnqtgHHBAPExn8y7zNQZOQ&campaign_id=aekmzs169kY_qqoifQqhug&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcommunity-music-center-san-francisco-2&request_id=f4d961068b1c0e37&signature=5d62e32e1d9aab27761fa740dd7e6a22a1c0f74cf7b950d76d03983420389560&slot=0,(628) 218-9467,544 Capp St,4.5,40,"Musical Instruments & Teachers, Summer Camps, Music Venues",Mission,
Amazon Go,https://www.yelp.com/adredir?ad_business_id=HSG7dM_VQ4hp-W2QShYTNw&campaign_id=Bp2ix_Xaa2-ym2LYHrz3rg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famazon-go-san-francisco-17&request_id=b6b2dab473a4c3ba&signature=87a135a4685989884686b5348ab6d12e13de8887f2201efeef995b423cc1eb5e&slot=0,-5498,98 Post St,4,30,"Grocery, Convenience Stores, Drugstores",Union Square,
The Alembic,https://www.yelp.com/adredir?ad_business_id=f8fYPWuRB4o225YjPEjq8w&campaign_id=JMohMxp9LG-znSPq14YzxQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-alembic-san-francisco&request_id=b6b2dab473a4c3ba&signature=84463637c16a92ee429969cd8795c751342f98fe4ab41d08710f7a15ecbff9ea&slot=1,(415) 666-0822,1725 Haight St,4,1672,"Breakfast & Brunch, Cocktail Bars, American (New)",The Haight,
Chez Maman East,https://www.yelp.com/biz/chez-maman-east-san-francisco?osq=Michelin+Star+Restaurant,(415) 655-9542,1401 18th St,4.5,2107,"$$French, Burgers, Creperies",Potrero Hill,101
Firefly Restaurant,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?osq=Michelin+Star+Restaurant,(415) 821-7652,4288 24th St,4,1458,"$$$American (New), Gluten-Free, Chicken Wings",Noe Valley,102
Heritage Restaurant & Bar,https://www.yelp.com/biz/heritage-restaurant-and-bar-san-francisco?osq=Michelin+Star+Restaurant,(415) 386-2200,708 Clement St,4,209,"$$American (New), Cocktail Bars",Inner Richmond,103
Gamine,https://www.yelp.com/biz/gamine-san-francisco?osq=Michelin+Star+Restaurant,(415) 771-7771,2223 Union St,4.5,887,"$$French, Burgers, Bars",Marina/Cow Hollow,104
Kitchen Story,https://www.yelp.com/biz/kitchen-story-san-francisco?osq=Michelin+Star+Restaurant,(415) 525-4905,3499 16th St,4,3434,"$$Breakfast & Brunch, Asian Fusion, American (New)",Castro,105
Coqueta,https://www.yelp.com/biz/coqueta-san-francisco?osq=Michelin+Star+Restaurant,(415) 704-8866,The Embarcadero,4,2111,"$$$Spanish, Tapas/Small Plates",Embarcadero,106
Sister,https://www.yelp.com/biz/sister-oakland?osq=Michelin+Star+Restaurant,(510) 763-2668,3308 Grand Ave,4,52,"$$American (New), Cafes, Cocktail Bars",Grand Lake,107
Morning Wood,https://www.yelp.com/biz/morning-wood-san-bruno?osq=Michelin+Star+Restaurant,,260 El Camino Real,4,1156,"$$Japanese, Breakfast & Brunch, Hawaiian",,108
Hina Yakitori,https://www.yelp.com/biz/hina-yakitori-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 817-1944,808 Divisadero St,4.5,49,$$$$Japanese,Alamo Square,109
Marufuku Ramen SF,https://www.yelp.com/biz/marufuku-ramen-sf-san-francisco?osq=Michelin+Star+Restaurant,(415) 872-9786,Located in Japan Center,4.5,3090,$$Ramen,Located in Japan Center,110
Harborview Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=bvdEOVmFuWUV0sAALc_-zw&campaign_id=Vkxq0frn4WyTqxDhPZa7fg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fharborview-restaurant-and-bar-san-francisco-2&request_id=b6b2dab473a4c3ba&signature=dbd591403da0cbb7990dff2a41fdb49ffa6a3c525e3170039d6fcddde0d98ab2&slot=0,(415) 399-1200,4 Embarcadero Ctr,4,471,"Lounges, Dim Sum, Seafood",Financial District,
InoVino,https://www.yelp.com/adredir?ad_business_id=ZTocvrJNFdVRz3NUToXaVQ&campaign_id=5V7OTcA1f8jvDhYY-16YtA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Finovino-san-francisco&request_id=76d7db12c5b0c263&signature=484eb5fce45c8fb07f48ca0ca5ec541b4687d888c030f1f0ff29a3827d2dc659&slot=0,(415) 681-3770,108B Carl St,4.5,159,"Wine Bars, Italian",Cole Valley,
Sears Fine Food,https://www.yelp.com/adredir?ad_business_id=3LZRfbnx8bCpHWrRDSIF9g&campaign_id=fwIwrdIW_w_W6diAn2n5fw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsears-fine-food-san-francisco&request_id=76d7db12c5b0c263&signature=653a16ead21ec6d425bd093d7228c87196ff40d5bed885aada7d9cbf6ca78f37&slot=1,(628) 400-5824,439 Powell St,3.5,1988,"American (Traditional), Seafood, Breakfast & Brunch",Union Square,
Gintei,https://www.yelp.com/biz/gintei-san-bruno?osq=Michelin+Star+Restaurant,(650) 636-4135,235 El Camino Real,4,438,"$$$Japanese, Sushi Bars",,111
Bazille,https://www.yelp.com/biz/bazille-temporarily-closed-san-francisco?osq=Michelin+Star+Restaurant,(415) 977-5155,Located in Nordstrom,4,85,"$$American (New), Cocktail Bars",Located in Nordstrom,112
Roka Akor - San Francisco,https://www.yelp.com/biz/roka-akor-san-francisco-san-francisco-4?osq=Michelin+Star+Restaurant,(415) 362-8887,801 Montgomery St,4,1321,"$$$$Steakhouses, Japanese, Cocktail Bars",Financial District,113
Anchor Oyster Bar,https://www.yelp.com/biz/anchor-oyster-bar-san-francisco?osq=Michelin+Star+Restaurant,(415) 431-3990,579 Castro St,4.5,1533,$$Seafood,Castro,114
Dumpling Kitchen,https://www.yelp.com/biz/dumpling-kitchen-san-francisco?osq=Michelin+Star+Restaurant,(415) 682-8938,1935 Taraval St,4,1621,$$Chinese,Parkside,115
YUBU By The Shota,https://www.yelp.com/biz/yubu-by-the-shota-san-francisco-3?osq=Michelin+Star+Restaurant,(628) 224-2074,115 Sansome St,4.5,39,"Japanese, Sushi Bars",Financial District,116
Eiji,https://www.yelp.com/biz/eiji-san-francisco?osq=Michelin+Star+Restaurant,(415) 558-8149,317 Sanchez St,4,1081,"$$Sushi Bars, Japanese",Castro,117
Charin,https://www.yelp.com/biz/charin-san-francisco?osq=Michelin+Star+Restaurant,(415) 439-0982,2124 Folsom St,4,13,$$$$American (New),Mission,118
Dumpling House,https://www.yelp.com/biz/dumpling-house-san-francisco?osq=Michelin+Star+Restaurant,(415) 829-2789,335 Noe St,4.5,191,"$$Dim Sum, Asian Fusion",Castro,119
Saru Sushi Bar - Noe Valley,https://www.yelp.com/biz/saru-sushi-bar-noe-valley-san-francisco-3?osq=Michelin+Star+Restaurant,(415) 400-4510,3856 24th St,4.5,859,"$$$Sushi Bars, Japanese, Seafood",Noe Valley,120
Santino’s Vino,https://www.yelp.com/adredir?ad_business_id=qJjG0n8T75Lmndr5vqBXwA&campaign_id=I5C0tu4yiimWe4p68Me2kA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsantino-s-vino-san-francisco&request_id=76d7db12c5b0c263&signature=0f87e8c4139692f238240956a5ceeeca2ca93286a4f5c64d03ce6919fffc9fc7&slot=0,(415) 922-4700,2101 Fillmore St,4,59,"Wine Bars, Sandwiches, Pizza",Pacific Heights,
KAIYŌ,https://www.yelp.com/adredir?ad_business_id=_TVBDjUzNKi4HEmUT4yPGA&campaign_id=pkhJei0Aq9h-OcABqtb1Jg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkaiy%25C5%258D-san-francisco-2&request_id=19dc452d17b31e46&signature=bbb5bbc616040b5914655beda47a53caf254d532f0d7a520fc2629e86e5663d7&slot=0,(415) 525-4804,1838 Union St,4,325,"Cocktail Bars, Japanese, Peruvian",Marina/Cow Hollow,
Delarosa,https://www.yelp.com/adredir?ad_business_id=vu6PlPyKptsT6oEq50qOzA&campaign_id=7xheGwEwa7FLZzFsgXbvWg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdelarosa-san-francisco-3&request_id=19dc452d17b31e46&signature=ad6ee2f12282dba75623ac935093f2242bf20f429bec9ed1ed2619acff800ce5&slot=1,(415) 872-7363,37 Yerba Buena Ln,4,1303,Italian,Union Square,
Iyasare,https://www.yelp.com/biz/iyasare-berkeley?osq=Michelin+Star+Restaurant,(510) 845-8100,1830 Fourth St,4,608,"$$$Japanese, Bars",Fourth Street,121
Sasaki,https://www.yelp.com/biz/sasaki-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 828-1912,2400 Harrison St,4.5,84,"$$$$Sushi Bars, Japanese",Mission,122
Pizzetta 211,https://www.yelp.com/biz/pizzetta-211-san-francisco?osq=Michelin+Star+Restaurant,(415) 379-9880,211 23rd Ave,4.5,1293,"$$Pizza, Salad, Wine Bars",Outer Richmond,123
Farmhouse Kitchen Thai Cuisine,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?osq=Michelin+Star+Restaurant,(415) 814-2920,710 Florida St,4,2648,"$$Thai, Comfort Food",Mission,124
À Côté Restaurant,https://www.yelp.com/biz/%C3%A0-c%C3%B4t%C3%A9-restaurant-oakland-2?osq=Michelin+Star+Restaurant,(510) 655-6469,5478 College Ave,4,1317,"$$$French, Spanish, Italian",North Oakland,125
Sasa,https://www.yelp.com/biz/sasa-san-francisco?osq=Michelin+Star+Restaurant,(628) 600-6945,22 Peace Plz,4,240,"$$$Japanese, Sushi Bars",Japantown,126
Doma,https://www.yelp.com/biz/doma-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 648-4417,433 Precita Ave,5,120,"$$$$Japanese, Sushi Bars",Bernal Heights,127
Cotogna,https://www.yelp.com/biz/cotogna-san-francisco?osq=Michelin+Star+Restaurant,(415) 775-8508,490 Pacific Ave,4,1476,$$$Italian,Financial District,128
ChouChou French Bistro,https://www.yelp.com/biz/chouchou-french-bistro-san-francisco?osq=Michelin+Star+Restaurant,(415) 242-0960,400 Dewey Blvd,3.5,1200,$$$French,Forest Hill,129
Trattoria Contadina,https://www.yelp.com/biz/trattoria-contadina-san-francisco?osq=Michelin+Star+Restaurant,(415) 982-5728,1800 Mason St,4,1366,$$Italian,Russian Hill,130
Fior d’Italia,https://www.yelp.com/adredir?ad_business_id=yQxW5sK7n7T5JDoPBY2QCQ&campaign_id=R9i6l4s1vOdKAFMn_wwzJg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffior-d-italia-san-francisco-4&request_id=19dc452d17b31e46&signature=26f1900a25e1a7b87079858ec0427f6e3bc97ab18c5be1b55ac45f969fe84034&slot=0,(415) 986-1886,2237 Mason St,4,555,"Wine Bars, Italian",North Beach/Telegraph Hill,
Mars Bar & Restaurant,https://www.yelp.com/adredir?ad_business_id=0FU4AMHgNcElMtoXg0Li6Q&campaign_id=5WmK-qHfv2my2Wf__7ldjA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmars-bar-and-restaurant-san-francisco&request_id=9659e88e7251026a&signature=d15cad4f3d5fdcc0cd1492ff9ac37cc3557cce757c9aaeebe66c8b72360e8d03&slot=0,(415) 621-6277,798 Brannan St,4,449,"Bars, American (New)",Mission Bay,
Aliment,https://www.yelp.com/adredir?ad_business_id=DGFSR1FnCJWb_3-uksP4ng&campaign_id=xvM99YBcUfE0c6XcWt3kWQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Faliment-san-francisco&request_id=9659e88e7251026a&signature=fde258505f0b423177137ac6f4058b442a33202dc3e60445f53cebe26c8c243b&slot=1,(628) 900-9847,786 Bush St,4,614,"Breakfast & Brunch, American (New)",Nob Hill,
Brenda’s French Soul Food,https://www.yelp.com/biz/brendas-french-soul-food-san-francisco-5?osq=Michelin+Star+Restaurant,(415) 345-8100,652 Polk St,4,11055,"$$Breakfast & Brunch, Southern, Cajun/Creole",Tenderloin,131
Kaisen DON,https://www.yelp.com/biz/kaisen-don-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 859-9081,1939 Ocean Ave,4,381,"$$Japanese, Sushi Bars, Poke",Ingleside Terraces,132
Noodle Station,https://www.yelp.com/biz/noodle-station-daly-city?osq=Michelin+Star+Restaurant,(415) 333-3888,6055 Mission St,4,142,"$$Asian Fusion, Noodles",,133
Kiraku,https://www.yelp.com/biz/kiraku-berkeley?osq=Michelin+Star+Restaurant,(510) 848-2758,2566B Telegraph Ave,4.5,1133,"$$Japanese, Tapas/Small Plates, Tapas Bars",,134
Garibaldi’s,https://www.yelp.com/biz/garibaldis-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 563-8841,347 Presidio Ave,4,546,$$$American (New),Presidio Heights,135
Hook Fish,https://www.yelp.com/biz/hook-fish-san-francisco-6?osq=Michelin+Star+Restaurant,Outer Sunset,4542 Irving St,4.5,587,"$$Seafood, Tacos",,136
Parallel 37,https://www.yelp.com/biz/parallel-37-san-francisco?osq=Michelin+Star+Restaurant,(415) 773-6168,"Located in The Ritz-Carlton, San Francisco",4,218,"$$$$American (New), Cocktail Bars","Located in The Ritz-Carlton, San Francisco",137
Fiorella -Clement,https://www.yelp.com/biz/fiorella-clement-san-francisco-3?osq=Michelin+Star+Restaurant,(415) 340-3049,2339 Clement St,4,479,"$$Italian, Pizza, Wine Bars",Outer Richmond,138
Kin Khao Dogpatch,https://www.yelp.com/biz/kin-khao-dogpatch-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 767-5700,690 Indiana St,4,27,Thai,Potrero Hill,139
Quince - Temp. CLOSED,https://www.yelp.com/biz/quince-san-francisco?osq=Michelin+Star+Restaurant,(415) 775-8500,470 Pacific Ave,4,1498,"$$$$French, Italian",Financial District,140
The Front Porch,https://www.yelp.com/adredir?ad_business_id=wxzx3duu1c0CcomzEOvfOQ&campaign_id=EXFrUY5TwMGt5Cz6xKCBgg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-front-porch-san-francisco&request_id=9659e88e7251026a&signature=b048c3748252bdc5afe3ea673bea851591e3cae815d57aa2ee9b7522b31bbf47&slot=0,(415) 695-7800,65 29th St,4,2875,"Cajun/Creole, American (Traditional), Southern",Bernal Heights,
Krispy Krunchy Chicken,https://www.yelp.com/adredir?ad_business_id=gcdiumG5hmCUyYWe6sWMTg&campaign_id=Wpzh6Vja3dcqtjJRz5zujg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkrispy-krunchy-chicken-san-francisco-7&request_id=5cb33a03068c5c7e&signature=2381af88f6125dcdac06e50d892ac6be5e07cf32f1e332b65088f504abf27049&slot=0,(415) 800-8637,2660 Mason St,4.5,50,"Chicken Wings, Chicken Shop, Cajun/Creole",Fisherman's Wharf,
Rye,https://www.yelp.com/adredir?ad_business_id=GIm5jbvmymBNo_e7Y84efw&campaign_id=MITPPTfDxGiAQ9PihliazQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frye-san-francisco&request_id=5cb33a03068c5c7e&signature=97254358c2cb9869543d0664c8880871467ec093bef97ab3d8bb56a87a8db440&slot=1,(415) 474-4448,688 Geary St,4,1298,Cocktail Bars,Lower Nob Hill,
Jane on Fillmore,https://www.yelp.com/biz/jane-on-fillmore-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 931-5263,2123 Fillmore St,4,1022,"$$Coffee & Tea, Bakeries, Breakfast & Brunch",Pacific Heights,141
Na Na’s Kitchen,https://www.yelp.com/biz/na-nas-kitchen-brisbane?osq=Michelin+Star+Restaurant,(415) 467-5370,301 Visitacion Ave,4,178,"$$Chinese, Asian Fusion",,142
Swan Oyster Depot,https://www.yelp.com/biz/swan-oyster-depot-san-francisco?osq=Michelin+Star+Restaurant,(415) 673-1101,1517 Polk St,4,2861,$$Seafood,Nob Hill,143
Original Joe’s Westlake,https://www.yelp.com/biz/original-joes-westlake-daly-city-5?osq=Michelin+Star+Restaurant,(650) 755-7400,11 Glenwood Ave,3.5,1177,"$$American (Traditional), Italian, Cocktail Bars",,144
Keith’s Chicken N Waffles,https://www.yelp.com/biz/keiths-chicken-n-waffles-daly-city?osq=Michelin+Star+Restaurant,(415) 347-7208,270 San Pedro Rd,4.5,703,"$$Southern, Soul Food, Waffles",,145
Cafe Claude,https://www.yelp.com/biz/cafe-claude-san-francisco?osq=Michelin+Star+Restaurant,(415) 392-3505,7 Claude Ln,4,1991,"$$$French, Venues & Event Spaces",Financial District,146
Zuni Café,https://www.yelp.com/biz/zuni-caf%C3%A9-san-francisco-3?osq=Michelin+Star+Restaurant,(415) 552-2522,1658 Market St,4,2759,"$$$Italian, French",Hayes Valley,147
Bella Trattoria,https://www.yelp.com/biz/bella-trattoria-san-francisco?osq=Michelin+Star+Restaurant,(415) 221-0305,3854 Geary Blvd,4.5,1440,$$Italian,Inner Richmond,148
Frascati,https://www.yelp.com/biz/frascati-san-francisco?osq=Michelin+Star+Restaurant,(415) 928-1406,1901 Hyde St,4.5,1190,"$$$Italian, American (New), Mediterranean",Russian Hill,149
Old Skool Cafe,https://www.yelp.com/biz/old-skool-cafe-san-francisco?osq=Michelin+Star+Restaurant,(415) 822-8531,1429 Mendell St,4.5,561,"$$Soul Food, American (Traditional)",Bayview-Hunters Point,150
Dancing Yak,https://www.yelp.com/adredir?ad_business_id=5PGFsnFhDlpYVDI3TRNH6w&campaign_id=1VLG9BCkhgL9p0xQ8PilFA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdancing-yak-san-francisco-10&request_id=5cb33a03068c5c7e&signature=aca9ace9d8d97dfdb7ae8c6fdfe8c43df36cac20ac8f381bf7cb1d3b2d4e4b1d&slot=0,(415) 525-4857,280 Valencia St,4.5,463,"Himalayan/Nepalese, Gluten-Free, Cocktail Bars",Mission,
Bissap Baobab,https://www.yelp.com/adredir?ad_business_id=6RD33qPwBS6j3ggo84J4iA&campaign_id=tyaaLMiQSsTO-bfMukJ6tA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbissap-baobab-san-francisco-3&request_id=01429091505a8564&signature=da0b2a252f012c01221cdded4ebce6e9b747c8645a6dfe821b920834f82623f3&slot=0,(628) 900-9866,3388 19th St,4,893,"Dance Clubs, Cocktail Bars, Senegalese",Mission,
The Seven Stills Brewery & Distillery,https://www.yelp.com/adredir?ad_business_id=AAw1s9gOa80xG-dENugWEg&campaign_id=zQ_1wcxuWZjVQ5qG5-F_jw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-seven-stills-brewery-and-distillery-san-francisco-3&request_id=01429091505a8564&signature=621ea2ee55ad71e46b30cb0c9911da1520c5cc2647a5d5a3e3402786cc93ad65&slot=1,(415) 757-0178,100 Hooper St,4,128,"Breweries, Distilleries, Cocktail Bars",,
Isa Restaurant,https://www.yelp.com/biz/isa-restaurant-san-francisco?osq=Michelin+Star+Restaurant,(415) 567-9588,3324 Steiner St,4,2080,"$$$French, Venues & Event Spaces",Marina/Cow Hollow,151
25 Lusk,https://www.yelp.com/biz/25-lusk-san-francisco-3?osq=Michelin+Star+Restaurant,(415) 495-5875,25 Lusk St,4,1438,"$$$American (New), Cocktail Bars, Venues & Event Spaces",Mission Bay,152
Chang’s Kitchen,https://www.yelp.com/biz/changs-kitchen-san-francisco?osq=Michelin+Star+Restaurant,(415) 731-8110,1030 Irving St,4,625,"$$Chinese, Asian Fusion",Inner Sunset,153
Nari,https://www.yelp.com/biz/nari-san-francisco-3?osq=Michelin+Star+Restaurant,(415) 868-6274,1625 Post St,4,137,"$$$Thai, Wine Bars, Cocktail Bars",Japantown,154
The Morris,https://www.yelp.com/biz/the-morris-san-francisco?osq=Michelin+Star+Restaurant,(415) 612-8480,2501 Mariposa St,4.5,274,"$$$American (New), Cocktail Bars, Desserts",Mission,155
Blue Plate,https://www.yelp.com/biz/blue-plate-san-francisco?osq=Michelin+Star+Restaurant,(415) 282-6777,3218 Mission St,4,1445,"$$$American (Traditional), Comfort Food, Wine Bars",Bernal Heights,156
Lazy Bear Den,https://www.yelp.com/biz/lazy-bear-den-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 874-9921,3416 19th St,5,7,"Bars, American (New)",Mission,157
Bellota,https://www.yelp.com/biz/bellota-san-francisco?osq=Michelin+Star+Restaurant,(415) 430-6580,888 Brannan St,4,641,"$$$Spanish, Seafood, Tapas Bars",Mission Bay,158
House of Prime Rib,https://www.yelp.com/biz/house-of-prime-rib-san-francisco?osq=Michelin+Star+Restaurant,(415) 885-4605,1906 Van Ness Ave,4,7234,"$$$American (Traditional), Steakhouses, Wine Bars",Nob Hill,159
Belotti Ristorante E Bottega,https://www.yelp.com/biz/belotti-ristorante-e-bottega-oakland?osq=Michelin+Star+Restaurant,(510) 788-7890,5403 College Ave,4.5,624,"$$Italian, Cocktail Bars, Wine Bars",North Oakland,160
InoVino,https://www.yelp.com/adredir?ad_business_id=ZTocvrJNFdVRz3NUToXaVQ&campaign_id=P73wYqkHAJdxP_2vwoTqcA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Finovino-san-francisco&request_id=01429091505a8564&signature=34edf0dceb69dbd143b9d9691e270a27b64f6ca1330c239f11bc7b566b33ff31&slot=0,(415) 681-3770,108B Carl St,4.5,159,"Italian, Wine Bars",Cole Valley,
Roma Antica,https://www.yelp.com/adredir?ad_business_id=B09WOy0W83Od-Xw4xEXxog&campaign_id=C_VMqQWVr27sm4BMZVJsIQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froma-antica-san-francisco-3&request_id=46751689ccd411c5&signature=56d7a3cd2fccd7d0a363019bf2e687bd7440f0942046c5fe7e8ed0c8b4d698f2&slot=0,(415) 896-4281,3242 Scott St,4.5,683,"Wine Bars, Italian, Pasta Shops",Marina/Cow Hollow,
Boho Restaurant,https://www.yelp.com/adredir?ad_business_id=DP2HJpQ0lOrrY8efqB69aA&campaign_id=ABZOHsKb_uxWOxBT_smaWA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fboho-restaurant-san-francisco-2&request_id=46751689ccd411c5&signature=df9d1f91089fb06b9bd8f46b6d219c8653488eabfd6ef78459f3c5c64f5ae817&slot=1,(415) 374-7518,3321 Steiner St,4.5,183,"American (New), Modern European, Bakeries",Marina/Cow Hollow,
Sea Breeze Restaurant,https://www.yelp.com/biz/sea-breeze-restaurant-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 242-6022,3940 Judah St,4,497,"$$Breakfast & Brunch, American (Traditional), Coffee & Tea",Outer Sunset,161
The Snug,https://www.yelp.com/biz/the-snug-san-francisco?osq=Michelin+Star+Restaurant,(415) 562-5092,2301 Fillmore St,4,221,"$$Cocktail Bars, American (Traditional), Breakfast & Brunch",Pacific Heights,162
Julia’s Restaurant,https://www.yelp.com/biz/julias-restaurant-berkeley-5?osq=Michelin+Star+Restaurant,(510) 848-7800,2315 Durant Ave,4,104,$$$French,,163
Le Garage,https://www.yelp.com/biz/le-garage-sausalito?osq=Michelin+Star+Restaurant,(415) 332-5625,85 Liberty Ship Way,4,1495,"$$French, Breakfast & Brunch, Wine Bars",,164
Volcano,https://www.yelp.com/biz/volcano-san-francisco?osq=Michelin+Star+Restaurant,(415) 752-7671,5454 Geary Blvd,4,1200,$Japanese Curry,Outer Richmond,165
La Note,https://www.yelp.com/biz/la-note-berkeley-5?osq=Michelin+Star+Restaurant,(510) 843-1525,2377 Shattuck Ave,4,3658,"$$French, Breakfast & Brunch",Downtown Berkeley,166
Eat Americana,https://www.yelp.com/biz/eat-americana-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 387-2893,3532 Balboa St,4.5,281,"$$American (Traditional), Breakfast & Brunch, Sandwiches",Outer Richmond,167
Harborview Restaurant & Bar,https://www.yelp.com/biz/harborview-restaurant-and-bar-san-francisco-2?osq=Michelin+Star+Restaurant,(415) 399-1200,Located in Embarcadero Center,4,471,"Chinese, Lounges, Seafood",Located in Embarcadero Center,168
Izakaya Sozai,https://www.yelp.com/biz/izakaya-sozai-san-francisco?osq=Michelin+Star+Restaurant,(415) 742-5122,1500 Irving St,4,2073,"$$Ramen, Izakaya, Noodles",Inner Sunset,169
Koi Palace,https://www.yelp.com/biz/koi-palace-daly-city?osq=Michelin+Star+Restaurant,(650) 992-9000,365 Gellert Blvd,3.5,3262,"$$Dim Sum, Seafood, Cantonese",,170
Little Baobab,https://www.yelp.com/adredir?ad_business_id=rHhuvw1szUJlz6VoeRhASQ&campaign_id=d4-jvo8n46Jjq-DCruG5dA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flittle-baobab-san-francisco-5&request_id=46751689ccd411c5&signature=a8cc7979e569148359b2a34a5f1e431b085def1dd605b9cb46c10e1d5c8ac5b3&slot=0,(415) 826-9287,3386 19th St,4,566,"Dance Clubs, Senegalese, Cocktail Bars",Mission,
International Smoke San Francisco,https://www.yelp.com/adredir?ad_business_id=8bJr4G9QtbJ_tmEbVX6X4A&campaign_id=uCAbtuQ_LQZHgaqZtzq_kQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Finternational-smoke-san-francisco-san-francisco-2&request_id=5e241931cfce956a&signature=c3a5d54cf6d03f977e264ff0db9b18f013f041e985b0a938309dd73f08346f79&slot=0,(415) 722-2138,301 Mission St,4,1271,"Cocktail Bars, American (New)",Financial District,
