business_name,business_url,business_phone,business_address,business_rating,business_review_count,business_price_category,business_neighborhood,business_index
Jimmy John’s,https://www.yelp.com/biz/jimmy-johns-chicago-45,(773) 385-9930,6451 W Diversey Ave,4,24,"$Fast Food, Sandwiches, Delis",Montclare,80
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=Us6PTOsWe2v9ZfL7OjhyQw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=76eac29d0a0c5d1a&signature=d837509c58b48d69ae4fc4c53cc285f3be93aac64b31d2a1a63b513815df9384&slot=0,(773) 622-8610,7112 W North Ave,,Coffee & Tea,,,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=N9IcXSfBPyiQcr3A_z2lPQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-northlake-2&request_id=084426fbb2d20e63&signature=b2e37d8860671928b23c1ad6c522bdf14d9e5d5d99f113c0817f6b55a07f892e&slot=0,-2045,141 W North Ave,3,39,"Water Stores, Seafood Markets, Do-It-Yourself Food",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=hNmHkdFInT06Y_zmHivbBA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=084426fbb2d20e63&signature=18cf3f694446353328cf9ed89f92de0c9e620c5f40da024987e725c72b5f0eca&slot=1,-10004,7112 W North Ave,,Coffee & Tea,,,
Applebee’s Grill + Bar,https://www.yelp.com/biz/applebees-grill-bar-chicago,(773) 836-7696,6656 W Grand Ave,2,215,"$$American (Traditional), Sports Bars, Burgers",Montclare,81
La Palapa,https://www.yelp.com/biz/la-palapa-chicago-2,(773) 413-7177,3350 N Harlem,3,59,"Seafood, New Mexican Cuisine, Tacos",Dunning,82
Snix Snacks,https://www.yelp.com/biz/snix-snacks-chicago,(773) 537-8706,Serving Chicago and the Surrounding Area,5,21,"$Food Trucks, American (Traditional), Puerto Rican",Serving Chicago and the Surrounding Area,83
Delipan Bakery,https://www.yelp.com/biz/delipan-bakery-chicago,(872) 256-5425,2651 N Harlem Ave,4.5,8,"Bakeries, Sandwiches, Cupcakes",Montclare,84
Happy Garden,https://www.yelp.com/biz/happy-garden-chicago,(773) 625-1852,7710 W Belmont Ave,3.5,35,"$Cantonese, Szechuan",,85
Panera Bread,https://www.yelp.com/biz/panera-bread-elmwood-park-3,(708) 452-2562,7400 W North Ave,3,64,"$$Sandwiches, Salad, Soup",,86
Starbucks,https://www.yelp.com/biz/starbucks-chicago-393,(773) 622-6330,2730 North Narragansett Ave,3,61,$$Coffee & Tea,Montclare,87
La Adelita Truck,https://www.yelp.com/biz/la-adelita-truck-chicago-5,(312) 725-0507,Serving Chicago and the Surrounding Area,4,51,"$Mexican, Food Trucks",Serving Chicago and the Surrounding Area,88
Eva’s Sports Bar,https://www.yelp.com/biz/evas-sports-bar-chicago,(773) 622-3556,7173 W Grand Ave,4,9,$Sports Bars,Montclare,89
La Esquinita Taqueria,https://www.yelp.com/biz/la-esquinita-taqueria-chicago,(773) 417-4198,6924 W Grand Ave,4.5,8,Mexican,Montclare,90
Subway,https://www.yelp.com/adredir?ad_business_id=Yy64vWsSerRrBOg4BOT0gg&campaign_id=50Ayl2juo0rCftqXY9EsvA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsubway-elmwood-park-6&request_id=084426fbb2d20e63&signature=2a6b06d5b9d4a587ad4fbf74da23de21d44bfe1869c14655ed535c9db603ffff&slot=0,(708) 452-1730,2836 N Harlem Ave,,Food Delivery Services,,,
BrewSmart Beverage,https://www.yelp.com/adredir?ad_business_id=s9b_IMoVauHEQ-x1tZGB3w&campaign_id=kbijKB-F8qOGQoVnMz19vQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbrewsmart-beverage-elk-grove-village&request_id=c773f6d3b9c13bd8&signature=27f3b867578f74a8c61fb9985b8b8bf9ad643d1663f8d04ae4c60b53af4a9de1&slot=0,(847) 437-5757,975 Criss Cir,3,5,"Coffee & Tea, Restaurant Supplies",,
The Coffee & Tea Exchange,https://www.yelp.com/adredir?ad_business_id=4pL3Ix8PyEwvRGC3Q9zmWA&campaign_id=2j2EyeAxQLd0IJk2sWDS4A&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-coffee-and-tea-exchange-chicago-2&request_id=c773f6d3b9c13bd8&signature=520afe17eb771a812c65c43b601321aa3c0f56e135ff5f0d0c1188568b72dee9&slot=1,(773) 528-2241,3311 N Broadway,4.5,271,"Coffee Roasteries, Coffee & Tea",Lakeview,
Club Belmont,https://www.yelp.com/biz/club-belmont-chicago,(773) 589-2808,7844 W Belmont Ave,4,19,$Dive Bars,,91
Sarrap Filipino Cuisine and BYOB,https://www.yelp.com/biz/sarrap-filipino-cuisine-and-byob-chicago,(773) 600-2832,2360 N Neva Ave,5,4,Filipino,Galewood,92
Jet’s Pizza,https://www.yelp.com/biz/jets-pizza-chicago-5,(773) 637-5387,1805 N Harlem Ave,3,36,$$$Pizza,Galewood,93
Tiny Tap,https://www.yelp.com/biz/tiny-tap-elmwood-park,(708) 716-3946,7648 W North Ave,4,17,$$Sports Bars,,94
The Great American Bagel,https://www.yelp.com/biz/the-great-american-bagel-elmwood-park,(708) 453-4646,7230 W North Ave,3.5,20,$Bagels,,95
Las Islas Marias,https://www.yelp.com/biz/las-islas-marias-chicago-7,(773) 622-8970,6550 W Fullerton,2,75,"$$Mexican, Seafood",Montclare,96
Babycakes,https://www.yelp.com/biz/babycakes-chicago,(872) 444-6308,Serving Chicago and the Surrounding Area,3.5,63,"$$Desserts, Breakfast & Brunch, Food Trucks",Serving Chicago and the Surrounding Area,97
Tacos El Paraiso,https://www.yelp.com/biz/tacos-el-paraiso-chicago,(773) 283-8780,3225 N Harlem Ave,4,11,Mexican,Dunning,98
Grill Chasers,https://www.yelp.com/biz/grill-chasers-schaumburg-3,(312) 848-2285,Serving Schaumburg and the Surrounding Area,4.5,46,"$Food Trucks, Caterers, American (New)",Serving Schaumburg and the Surrounding Area,99
Café Media Noche,https://www.yelp.com/biz/caf%C3%A9-media-noche-chicago-3,(872) 600-6703,Serving Chicago and the Surrounding Area,5,35,"Food Trucks, Cuban, Sandwiches",Serving Chicago and the Surrounding Area,100
Rosati’s Pizza,https://www.yelp.com/adredir?ad_business_id=iOf9Tidp4ZQNollgM4cALg&campaign_id=afu4IuylnEskji1w40zVkw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frosatis-pizza-chicago-2&request_id=c773f6d3b9c13bd8&signature=33bdb94269034f61b368aa4ae0d01877eb1eea78e6cb4dfde84087ddf168b8d7&slot=0,(773) 792-2585,5544 N Milwaukee Ave,3,45,"Italian, Pizza, Chicken Wings",Jefferson Park,
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=LMuwrIxqKMpsJpHEw3egEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=cc1f0648ccb8e623&signature=96df89c2ae29d3d47f7b02e6b1b9783be74ea981255b08e91c9dea544b1ee6b0&slot=0,(773) 622-8610,7112 W North Ave,,Coffee & Tea,,,
Cloud Cookie,https://www.yelp.com/adredir?ad_business_id=a_ZQurWPNNgd2_D3p04I1g&campaign_id=sS3My007-JrXv2QHNGq2fg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcloud-cookie-chicago&request_id=cc1f0648ccb8e623&signature=f9c7a0d34b309bae338272dfd3da3de84c4c8b17bc1028ddc1d09b7cf06b1006&slot=1,Wrigleyville,3809 N Clark St,5,3,Desserts,,
Starbucks,https://www.yelp.com/biz/starbucks-chicago-101,(773) 622-8610,7112 W North Ave,2.5,48,$$Coffee & Tea,,101
Papa John’s Pizza,https://www.yelp.com/biz/papa-johns-pizza-chicago-2,(773) 622-7272,"2620 N. Narragansett Ave, Space B-4",3.5,19,$Pizza,Montclare,102
Kat Klub,https://www.yelp.com/biz/kat-klub-chicago,,6920 W North Ave,4,13,$Dive Bars,,103
Rutherford Sayre Park,https://www.yelp.com/biz/rutherford-sayre-park-chicago,(312) 746-5368,6871 W Belden Ave,4,5,"Parks, Playgrounds, Tennis",Montclare,104
Hunters Tavern,https://www.yelp.com/biz/hunters-tavern-elmwood-park,(708) 453-4430,7232 W Diversey Ave,4,6,"$$Polish, Lounges",,105
Senor Jefe,https://www.yelp.com/biz/senor-jefe-elmwood-park,(708) 583-0000,7446 W North Ave,2.5,55,$Mexican,,106
China Chop Suey,https://www.yelp.com/biz/china-chop-suey-oak-park,(708) 524-3388,6425 N Ave,3,40,$Chinese,,107
Phlavz,https://www.yelp.com/biz/phlavz-chicago,(773) 717-7979,Serving Chicago and the Surrounding Area,3.5,64,"$$Food Trucks, Salad, Tacos",Serving Chicago and the Surrounding Area,108
Aztec Dave’s,https://www.yelp.com/biz/aztec-daves-chicago-4,(708) 717-7522,Serving Chicago and the Surrounding Area,4,28,"Food Trucks, Mexican, Caterers",Serving Chicago and the Surrounding Area,109
Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-chicago-7,(773) 622-4392,2650 North Narragansett Ave,2,158,"$$Chicken Wings, Sports Bars, American (Traditional)",Montclare,110
Bamyan Kabob,https://www.yelp.com/adredir?ad_business_id=qlcyGpMJVBYyxx5Y9wfOLA&campaign_id=R4rJwvRZzLbUaMvHnWiJaQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbamyan-kabob-chicago-2&request_id=cc1f0648ccb8e623&signature=6f287599e5865547103216a3d33e091b7635f1c14563f9966b2a5858dafa3c8c&slot=0,(773) 961-7902,5701 N California Ave,4,23,"Middle Eastern, Halal, Mediterranean",West Rogers Park,
Amazon Go,https://www.yelp.com/adredir?ad_business_id=AOSP1H9_-nzhSPXc6Z_rfA&campaign_id=Bp2ix_Xaa2-ym2LYHrz3rg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famazon-go-chicago-20&request_id=d2ffe0d0a4ba0361&signature=d9e0c97f6391b88100bb6b1f956c6a02b51c9e4530541598b6f1634338a9c89b&slot=0,-5498,600 W Chicago,,Salad,,Near North Side,
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=Us6PTOsWe2v9ZfL7OjhyQw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=d2ffe0d0a4ba0361&signature=625d6c1d357ef69450bb83306e79cb70b7d552a87b6769678ddf3b37778bc680&slot=1,(773) 622-8610,7112 W North Ave,,Breakfast & Brunch,,,
Abram Gale,https://www.yelp.com/biz/abram-gale-chicago,(773) 804-6011,2366 N Neva Ave,2,25,"$$Music Venues, Sports Bars",Galewood,111
Taco Burrito King,https://www.yelp.com/biz/taco-burrito-king-chicago-12,(773) 637-2111,6518 W North Ave,2.5,49,$Mexican,,112
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-chicago-8,(773) 745-3912,2640 N Narragansett Ave,2.5,50,"$Mexican, Fast Food",Montclare,113
Don Ramon Restaurant,https://www.yelp.com/biz/don-ramon-restaurant-chicago,(773) 745-2026,7020 W Grand Ave,4,4,Tacos,Montclare,114
Phil’s Sports Bar,https://www.yelp.com/biz/phils-sports-bar-elmwood-park,(708) 456-3654,2044 N Harlem Ave,3,11,$$Sports Bars,Galewood,115
On The Rocks,https://www.yelp.com/biz/on-the-rocks-elmwood-park-2,(708) 456-9813,2104 N Harlem Ave,4.5,3,Bars,Galewood,116
Michael’s Gourment Coffee,https://www.yelp.com/biz/michaels-gourment-coffee-chicago,,7714 W Belmont Ave,5,5,Coffee & Tea,,117
A Sweets Girl,https://www.yelp.com/biz/a-sweets-girl-chicago,(312) 404-9415,Serving Chicago and the Surrounding Area,4,34,"$$Food Trucks, Cupcakes",Serving Chicago and the Surrounding Area,118
Aranda Mexican Restaurant,https://www.yelp.com/biz/aranda-mexican-restaurant-chicago,(773) 481-9050,6706 W Belmont Ave,3.5,11,Mexican,Montclare,119
Olivia’s Taste,https://www.yelp.com/biz/olivias-taste-chicago,(773) 745-8464,7157 W Belmont,3.5,13,$$Polish,Montclare,120
Cal’s Cakes & Design,https://www.yelp.com/adredir?ad_business_id=P38sKUhieOL9arpgqUttCA&campaign_id=ww3g5LKrgPfY9XXwMZB-0w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcals-cakes-and-design-chicago-3&request_id=d2ffe0d0a4ba0361&signature=623b7aed3f972ebec05747d4d92e6fd110c931bb2b1140469f57f1edc1fe648a&slot=0,(312) 801-4298,,,Cupcakes,,Near North Side,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=N9IcXSfBPyiQcr3A_z2lPQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-northlake-2&request_id=cb0ffefcb81e271e&signature=c89b04fdcce6da610cec5cd4a8a0a699401dba8ae69bca1d9b77970a3cdee394&slot=0,-2045,141 W North Ave,3,39,"Ice Cream & Frozen Yogurt, Herbs & Spices, Wholesale Stores",,
Don Pez Fish Tacos,https://www.yelp.com/adredir?ad_business_id=cO0DycIvBZ2Gwk2j2DJAOA&campaign_id=7akXY1URKpqJrDJ9RL2SGA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdon-pez-fish-tacos-chicago&request_id=cb0ffefcb81e271e&signature=4b3e9b5bf365a1124c9a537ca38afe16fa48915b76d25f91057619ee0f9b5bbe&slot=1,(630) 882-3082,844 W Armitage Ave,5,8,"Caterers, Food Stands, Tacos",Lincoln Park,
Dunkin’,https://www.yelp.com/biz/dunkin-chicago-38,(773) 622-7591,2640 N Narragansett Ave,3.5,13,"$Donuts, Coffee & Tea",Montclare,121
Dunkin’ Donuts / Baskin-Robbins,https://www.yelp.com/biz/dunkin-donuts-baskin-robbins-elmwood-park,(708) 452-0145,7201 W Grand Ave,3,8,"$Donuts, Ice Cream & Frozen Yogurt",,122
White Castle,https://www.yelp.com/biz/white-castle-chicago-22,(773) 889-1358,3132 N Harlem Ave,2,33,"$Fast Food, Burgers",,123
Popeyes Louisiana Kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-29,(773) 237-4613,6622 W Fullerton Ave,2,36,"$Chicken Wings, Fast Food",Montclare,124
Walker’s Bar & Grill,https://www.yelp.com/biz/walkers-bar-and-grill-river-grove,(708) 695-9219,8166 W Grand Ave,5,4,"American (Traditional), Sports Bars",,125
Paradise Club,https://www.yelp.com/biz/paradise-club-chicago,Montclare,7068 W Belmont Ave,4,7,$Bars,,126
El Rincon Del Sabor,https://www.yelp.com/biz/el-rincon-del-sabor-chicago,(773) 622-6848,7026 W Grand Ave,3,5,"$Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt",Montclare,127
McDonald’s,https://www.yelp.com/biz/mcdonalds-elmwood-park-2,(708) 401-8298,7217 W Grand Ave,1.5,25,"$Fast Food, Burgers, Coffee & Tea",,128
Elmwood Park Village of,https://www.yelp.com/biz/elmwood-park-village-of-elmwood-park,(708) 452-3900,11 W Conti Pkwy,3.5,7,Parks,,129
Milette’s Cakes,https://www.yelp.com/biz/milettes-cakes-plainfield,(815) 254-5177,Serving Plainfield and the Surrounding Area,4.5,87,"$$Cupcakes, Bakeries, Custom Cakes",Serving Plainfield and the Surrounding Area,130
Savanna Restaurant,https://www.yelp.com/adredir?ad_business_id=Vxx3lwMeskJ3NWfN38yxjg&campaign_id=yu3SXbcNttqsJv-udjHanA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsavanna-restaurant-chicago&request_id=cb0ffefcb81e271e&signature=1d4dd0ad6eef4031c6d998becfb2fd1ca690a00c114b9b5ce6efa1e7a45d15a2&slot=0,(872) 817-7340,4111 N Lincoln Ave,4.5,164,"Breakfast & Brunch, Coffee & Tea, American (New)",North Center,
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=SiVt1xbLxAU4fpBdkHU3jA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=24520d070be8bceb&signature=942489f5f6f00efb004a912cf58307780e925bee80ee667f377dd404931d25c1&slot=0,(773) 622-8610,7112 W North Ave,,Breakfast & Brunch,,,
Silver Spoon Thai Restaurant,https://www.yelp.com/adredir?ad_business_id=RL5U0PrDy3DkCZgIT4Jq7w&campaign_id=B_t0YUte5h_uI-WkwQqpVQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsilver-spoon-thai-restaurant-chicago&request_id=24520d070be8bceb&signature=d9ad346137e718622918da825aead08a1e56bbeb86ff5716d4d7f2000b8ede50&slot=1,(312) 944-7100,710 N Rush St,3.5,438,Thai,Near North Side,
Lemme Get Ummm,https://www.yelp.com/biz/lemme-get-ummm-chicago,(773) 413-7573,7016 W N Ave,4.5,3,"Sandwiches, Juice Bars & Smoothies, Wraps",,131
Brickyard Super China Buffet,https://www.yelp.com/biz/brickyard-super-china-buffet-chicago,(773) 637-1888,2650 N Narragansett Ave,2.5,34,"$Chinese, Buffets",Montclare,132
Ms Tittle’s Cupcakes,https://www.yelp.com/biz/ms-tittles-cupcakes-chicago,(773) 270-1755,Serving Chicago and the Surrounding Area,4.5,12,"$Cupcakes, Food Trucks",Serving Chicago and the Surrounding Area,133
Las Delicias,https://www.yelp.com/biz/las-delicias-chicago-5,(773) 889-6472,6326 W Grand Ave,4.5,3,$Bakeries,Belmont Central,134
Chicago Park District - Riis Park,https://www.yelp.com/biz/chicago-park-district-riis-park-chicago,(312) 746-5363,6100 W Fullerton Ave,3,12,"Parks, Playgrounds, Recreation Centers",Belmont Central,135
Subway,https://www.yelp.com/biz/subway-elmwood-park-7,(708) 456-7827,7230 W North Ave,3,8,$Sandwiches,,136
Burger King,https://www.yelp.com/biz/burger-king-elmwood-park,Galewood,1750 North Harlem Ave,2,27,"$Fast Food, Burgers",,137
Taco Bell,https://www.yelp.com/biz/taco-bell-chicago-14,(773) 237-4661,6622 W. Fullerton Ave.,2,20,"$Mexican, Fast Food",Montclare,138
J & J Fish,https://www.yelp.com/biz/j-and-j-fish-oak-park,(708) 383-1137,6321 W North Ave,3.5,10,$Fish & Chips,,139
Burger King,https://www.yelp.com/biz/burger-king-chicago-27,Montclare,6400 West Fullerton Ave,2,19,"$Fast Food, Burgers",,140
Tatas Tacos,https://www.yelp.com/adredir?ad_business_id=wr3fUI9iN6Y4MavEMZP4ew&campaign_id=gL6KWSqaK0goNDrxIcVHww&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftatas-tacos-chicago&request_id=24520d070be8bceb&signature=5d9d6066bc40d06fb30876d5f36e87169847e1a718cdc866d817429df882be89&slot=0,(773) 685-6002,4929 W Irving Park Rd,4,231,"Cocktail Bars, Beer Bar, Tacos",Portage Park,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=N9IcXSfBPyiQcr3A_z2lPQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-northlake-2&request_id=9b28d87d3a456f30&signature=12e13b274ad4c86205b242d5227994d7be341ee466f4577ac6a80a82aea18b42&slot=0,-2045,141 W North Ave,3,39,"Pasta Shops, Kombucha, Specialty Food",,
Meet Noodles,https://www.yelp.com/adredir?ad_business_id=J6fRMvoN2Iyx7eY_BYNaVw&campaign_id=B7G8h9n11gUYFt4E6YhMhQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmeet-noodles-chicago-4&request_id=9b28d87d3a456f30&signature=bab2c8e628e93723b116397d1192ece6e3f57c8f8657237061248503c0d2379d&slot=1,(312) 929-2689,2026 S Clark St,4.5,10,"Noodles, Bubble Tea",Chinatown,
Jacqueline Lounge,https://www.yelp.com/biz/jacqueline-lounge-chicago,(773) 123-4567,7001 W Diversey,3.5,3,$$Pubs,Montclare,141
Question Mark,https://www.yelp.com/biz/question-mark-chicago-2,(773) 889-5727,6918 W Grand Ave,4,2,"$Bars, Pool Halls",Montclare,142
China Delight,https://www.yelp.com/biz/china-delight-chicago,(773) 237-8886,6618 W North Ave,3,12,$Chinese,,143
Chop Stick Express,https://www.yelp.com/biz/chop-stick-express-chicago,(773) 205-1888,3237 N Harlem Ave,2.5,15,$Chinese,Dunning,144
Dunkin’,https://www.yelp.com/biz/dunkin-oak-park-3,(708) 524-8202,7117 North Ave,2.5,15,"$Coffee & Tea, Donuts",,145
The Dugout Bar,https://www.yelp.com/biz/the-dugout-bar-elmwood-park,(708) 452-7550,7463 W Diversey Ave,4,3,$Bars,,146
Dunkin’,https://www.yelp.com/biz/dunkin-elmwood-park,(708) 452-0145,7201 W Grand Ave,1.5,12,"$Coffee & Tea, Donuts",,147
Ferajna,https://www.yelp.com/biz/ferajna-chicago,(773) 899-1993,6714 W Belmont Ave,2.5,11,"$$Polish, Venues & Event Spaces",Montclare,148
McDonald’s,https://www.yelp.com/biz/mcdonalds-chicago-33,(773) 237-1500,2754 N Narragansett,1.5,36,"$Fast Food, Burgers, Coffee & Tea",Montclare,149
O’malley’s Pub,https://www.yelp.com/biz/o-malleys-pub-chicago,(773) 282-5300,3215 N Harlem Ave,3,8,$Bars,,150
Seared,https://www.yelp.com/adredir?ad_business_id=NJhffNLG42l4LPt6mAcc9A&campaign_id=l9YRkOWaEtUxd5BliqtDqQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fseared-itasca&request_id=9b28d87d3a456f30&signature=9fa1f04303f70c9dc839b5e20563920a2da62afa42795186bef3e0f58c80737c&slot=0,(630) 773-4000,400 Park Blvd,3.5,20,"Steakhouses, Tapas/Small Plates, Bars",,
Starbucks,https://www.yelp.com/adredir?ad_business_id=K5xVHwv0zrabdhJSMB2oHw&campaign_id=LMuwrIxqKMpsJpHEw3egEw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstarbucks-chicago-101&request_id=8929c7e9d4340053&signature=dab454f625003a8f5be77c185f52f10a66d775d9fe7da5a48ec3126c9c41d85f&slot=0,(773) 622-8610,7112 W North Ave,,Coffee & Tea,,,
Don Pez Fish Tacos,https://www.yelp.com/adredir?ad_business_id=cO0DycIvBZ2Gwk2j2DJAOA&campaign_id=7akXY1URKpqJrDJ9RL2SGA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdon-pez-fish-tacos-chicago&request_id=8929c7e9d4340053&signature=9a4ef85212bdd077280e5b5a16ae3e0bb82d62aef1f1655831ab6f92922d0a5a&slot=1,(630) 882-3082,844 W Armitage Ave,5,8,"Tacos, Food Stands, Caterers",Lincoln Park,
Subway,https://www.yelp.com/biz/subway-chicago-593,(773) 836-1580,2620 N Narragansett St,3,10,$Sandwiches,Montclare,151
Jaquelines,https://www.yelp.com/biz/jaquelines-chicago,Montclare,7001 W Diversey Ave,3.5,3,$Lounges,,152
Cloverhill Bakeries,https://www.yelp.com/biz/cloverhill-bakeries-chicago,(773) 745-9800,2035 N Narragansett Ave,3,5,$Bakeries,Belmont Central,153
Jimmy John’s,https://www.yelp.com/biz/jimmy-johns-elmwood-park,(708) 453-2300,1702 N Harlem,2,13,"$Sandwiches, Delis, Fast Food",Galewood,154
Domino’s Pizza,https://www.yelp.com/biz/dominos-pizza-chicago-18,(773) 622-9600,3336 N Harlem Ave,2,20,"$Pizza, Chicken Wings, Sandwiches",Dunning,155
Subway,https://www.yelp.com/biz/subway-elmwood-park-6,(708) 452-1730,2836 N Harlem Ave,2,9,$Sandwiches,,156
Little Caesars Pizza,https://www.yelp.com/biz/little-caesars-pizza-chicago-24,(773) 385-6424,2839 Narragansett Ave,1.5,26,"$Pizza, Fast Food",Belmont Central,157
El Guanaco,https://www.yelp.com/biz/el-guanaco-chicago-2,(773) 637-2915,6345 W Grand Ave,3.5,5,"$Mexican, Latin American",Belmont Central,158
Ashley’s Cafe & Tap,https://www.yelp.com/biz/ashleys-cafe-and-tap-elmwood-park,(872) 315-6724,7500 W Grand Ave,5,3,"Themed Cafes, Coffee & Tea",,159
Bell Park,https://www.yelp.com/biz/bell-park-chicago,(312) 746-5008,3020 N Oak Park Ave,3.5,4,"Parks, Playgrounds",Montclare,160
Cajun Boil & Bar,https://www.yelp.com/adredir?ad_business_id=MZvcOvpg2Z5D0ua0Wwvv2Q&campaign_id=fkaxAT1CUkN79Bw-vVkUwA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcajun-boil-and-bar-oak-park-2&request_id=8929c7e9d4340053&signature=fcbb530cba392a98d094105f2fdc62e00110c0caf9da7a7f920d26fe6cdcc5bf&slot=0,(708) 613-5500,1109 South Blvd,,Cajun/Creole,,,
Sam’s Club,https://www.yelp.com/adredir?ad_business_id=N9IcXSfBPyiQcr3A_z2lPQ&campaign_id=HxNRNqi8az5KNkU6kWpO6Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsams-club-northlake-2&request_id=7697a6823c423447&signature=230c8bc5bfe255a9b8bf7e5c0a2784f58433e842f374da828da4a3e87edcb701&slot=0,-2045,141 W North Ave,3,39,"Honey, Health Markets, Pasta Shops",,
Portage Grounds Coffee & Tea,https://www.yelp.com/adredir?ad_business_id=0qgAi9NA512PuF0ug-yQwg&campaign_id=Qkw8gN0gGWMbG51D5RHN8Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fportage-grounds-coffee-and-tea-chicago&request_id=7697a6823c423447&signature=c950547bf6dcda2ccbf2766d7c433e6bba012744ff9f5e60fe423a15d45d7483&slot=1,(773) 930-3693,5501 W Irving Park,4.5,233,Coffee & Tea,Portage Park,
Long John Silver’s,https://www.yelp.com/biz/long-john-silvers-chicago-4,(773) 237-4661,6622 W Fullerton Ave,3.5,3,"$$Seafood, Fast Food",Montclare,161
Dunkin’,https://www.yelp.com/biz/dunkin-chicago-115,(773) 622-1881,6336 W North Ave,2.5,11,"$Donuts, Coffee & Tea",Galewood,162
