name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
abc kitchen,https://www.yelp.com/biz/abc-kitchen-new-york?osq=Michelin+Star+Restaurant,(212) 475-5829,35 E 18th St,4,2976,Flatiron,3.0,"['Breakfast & Brunch', 'Cocktail Bars', 'Salad']",New York City,0,0
per se,https://www.yelp.com/biz/per-se-new-york?osq=Michelin+Star+Restaurant,(212) 823-9335,10 Columbus Cir,4.5,1662,Hell's Kitchen,4.0,['French'],New York City,3,1
farra,https://www.yelp.com/biz/farra-new-york?osq=Michelin+Star+Restaurant,TriBeCa,71 Worth St,5,9,,,"['Wine Bars', 'Ice Cream & Frozen Yogurt']",New York City,0,0
markjoseph steakhouse,https://www.yelp.com/biz/markjoseph-steakhouse-new-york-2?osq=Michelin+Star+Restaurant,(212) 277-0020,261 Water St,4,409,Financial District,4.0,['Steakhouses'],New York City,0,0
del frisco's double eagle steakhouse,https://www.yelp.com/biz/del-friscos-double-eagle-steakhouse-new-york?osq=Michelin+Star+Restaurant,(212) 575-5129,1221 Ave Of The Americas,4.5,3019,Theater District,4.0,"['Steakhouses', 'American (New)', 'Seafood']",New York City,0,0
koyo,https://www.yelp.com/biz/koyo-astoria-5?osq=Michelin+Star+Restaurant,(929) 328-2890,3712 31st Ave,4.5,35,Astoria,4.0,"['Sushi Bars', 'Japanese']",New York City,0,0
bocaditos bistro,https://www.yelp.com/biz/bocaditos-bistro-new-york?osq=Michelin+Star+Restaurant,(646) 649-4212,4863 Broadway,4,405,Inwood,2.0,"['Breakfast & Brunch', 'Tapas/Small Plates', 'Wine Bars']",New York City,0,0
odo,https://www.yelp.com/biz/odo-new-york?osq=Michelin+Star+Restaurant,Flatiron,17 W 20th St,4,28,,4.0,['Japanese'],New York City,1,1
cagen,https://www.yelp.com/biz/cagen-new-york-2?osq=Michelin+Star+Restaurant,(212) 358-8800,414 E 9th St,4.5,193,East Village,4.0,"['Japanese', 'Tapas/Small Plates']",New York City,0,0
uchu,https://www.yelp.com/biz/uchu-new-york?osq=Michelin+Star+Restaurant,(212) 203-7634,217 Eldridge St,4.5,78,Lower East Side,4.0,['Sushi Bars'],New York City,2,1
hyun,https://www.yelp.com/biz/hyun-new-york?osq=Michelin+Star+Restaurant,(917) 261-6217,10 E 33rd St,3.5,121,Midtown East,,"['Korean', 'Barbeque', 'Steakhouses']",New York City,0,0
bentos,https://www.yelp.com/biz/bentos-new-york?osq=Michelin+Star+Restaurant,(646) 684-4006,315 Fifth Ave,5,4,Koreatown,,"['Japanese', 'Sushi Bars']",New York City,0,0
vis à vis restaurant and lounge,https://www.yelp.com/biz/vis-%C3%A0-vis-restaurant-and-lounge-brooklyn?osq=Michelin+Star+Restaurant,(718) 333-0003,3100 Ocean Pkwy,4,97,Brighton Beach,3.0,"['French', 'Lounges', 'Russian']",New York City,0,0
cafe matisse,https://www.yelp.com/biz/cafe-matisse-rutherford-5?osq=Michelin+Star+Restaurant,(201) 935-2995,167 Park Ave,4.5,368,,4.0,"['American (New)', 'French']",New York City,0,0
dough vale,https://www.yelp.com/biz/dough-vale-new-york?osq=Michelin+Star+Restaurant,(347) 889-7400,330 S 3rd St,5,65,Williamsburg - South Side,2.0,"['Pizza', 'Italian']",New York City,0,0
akrotiri seafood taverna,https://www.yelp.com/biz/akrotiri-seafood-taverna-astoria?osq=Michelin+Star+Restaurant,(718) 726-2447,29-20 30th Ave,4,155,Astoria,3.0,"['Greek', 'Wine Bars', 'Seafood']",New York City,0,0
da claudio,https://www.yelp.com/biz/da-claudio-new-york?osq=Michelin+Star+Restaurant,(212) 285-2668,21 Ann St,4.5,486,Financial District,2.0,"['Italian', 'Cocktail Bars']",New York City,0,0
kin'd,https://www.yelp.com/biz/kind-fresh-meadows?osq=Michelin+Star+Restaurant,(718) 468-0888,192-03 Union Tpke,4.5,744,Fresh Meadows,2.0,['Thai'],New York City,0,0
aldea,https://www.yelp.com/biz/aldea-new-york?osq=aldea,(212) 675-7223,31 W 17th St,4,609,Flatiron,3.0,"['Portuguese', 'Spanish', 'Iberian']",New York City,1,1
jungsik,https://www.yelp.com/biz/jungsik-new-york?osq=jungsik,(212) 219-0900,2 Harrison St,4.5,599,TriBeCa,4.0,['Korean'],New York City,2,1
oiji,https://www.yelp.com/biz/oiji-new-york?osq=jungsik,(646) 767-9050,119 1st Ave,4.5,518,East Village,3.0,['Korean'],New York City,0,1
jua,https://www.yelp.com/biz/jua-new-york?osq=jungsik,Flatiron,36 E 22nd St,5,36,,,['Korean'],New York City,0,0
atomix,https://www.yelp.com/biz/atomix-new-york?osq=jungsik,Midtown East,104 E 30th St,4.5,76,,4.0,['Korean'],New York City,2,1
myung san,https://www.yelp.com/biz/myung-san-flushing-3?osq=jungsik,(718) 888-1245,162-21 Depot Rd,4,49,Auburndale,2.0,['Korean'],New York City,0,0
zusik,https://www.yelp.com/biz/zusik-new-york-2?osq=jungsik,(646) 370-5331,202 W 14th St,4.5,166,West Village,2.0,"['Korean', 'Asian Fusion', 'Wine Bars']",New York City,0,0
hortus nyc,https://www.yelp.com/biz/hortus-nyc-new-york?osq=jungsik,(646) 858-3784,271 5th Ave,4.5,205,Flatiron,,"['Asian Fusion', 'Korean', 'Tapas/Small Plates']",New York City,0,0
choiga naeng myun,https://www.yelp.com/biz/choiga-naeng-myun-bayside?osq=jungsik,(718) 229-7200,209-35 Northern Blvd,3.5,47,Bayside,2.0,['Korean'],New York City,0,0
jeunju restaurant,https://www.yelp.com/biz/jeunju-restaurant-flushing-4?osq=jungsik,(718) 939-0434,40-11 150th St,4,33,Murray Hill,2.0,['Korean'],New York City,0,0
byung chun soondae,https://www.yelp.com/biz/byung-chun-soondae-flushing?osq=jungsik,(718) 460-1044,156-03 Northern Blvd,3.5,64,Murray Hill,2.0,['Korean'],New York City,0,0
mr. coco,https://www.yelp.com/biz/mr-coco-flushing?osq=jungsik,(718) 445-4600,45-15 162nd St,4,76,Flushing,2.0,['Korean'],New York City,0,0
gayeon,https://www.yelp.com/biz/gayeon-fort-lee?osq=jungsik,(201) 944-2056,2020 Hudson St,4,155,,3.0,['Korean'],New York City,0,0
kaya garden,https://www.yelp.com/biz/kaya-garden-leonia?osq=jungsik,(201) 461-7525,450 Broad Ave,4,87,,2.0,['Korean'],New York City,0,0
myung ga won,https://www.yelp.com/biz/myung-ga-won-tenafly?osq=jungsik,(201) 500-1111,72 Piermont Rd,4.5,35,,2.0,['Korean'],New York City,0,0
noreetuh,https://www.yelp.com/biz/noreetuh-new-york?osq=jungsik,(646) 892-3050,128 1st Ave,4,439,East Village,3.0,"['American (New)', 'Hawaiian']",New York City,0,1
gunbae tribeca,https://www.yelp.com/biz/gunbae-tribeca-new-york?osq=jungsik,(212) 321-2500,67 Murray St,4,290,TriBeCa,2.0,"['Korean', 'Karaoke', 'Barbeque']",New York City,0,0
hanbat restaurant,https://www.yelp.com/biz/hanbat-restaurant-new-york-4?osq=jungsik,(212) 629-5588,53 W 35th St,3.5,498,Midtown West,2.0,['Korean'],New York City,0,0
craft,https://www.yelp.com/biz/craft-new-york?osq=jungsik,(212) 780-0880,43 E 19th St,4,1020,Flatiron,4.0,"['American (New)', 'Bars', 'Seafood']",New York City,0,1
yves,https://www.yelp.com/biz/yves-new-york-2?osq=jungsik,(212) 431-3385,385 Greenwich St,4,76,TriBeCa,2.0,"['Cocktail Bars', 'American (New)', 'French']",New York City,0,0
little park,https://www.yelp.com/biz/little-park-new-york?osq=jungsik,(212) 220-4110,Located in AKA Tribeca,4,368,Located in AKA Tribeca,3.0,"['American (New)', 'Seafood', 'Salad']",New York City,0,1
dong hae susan,https://www.yelp.com/biz/dong-hae-susan-palisades-park-4?osq=jungsik,(201) 461-4447,445 Grand Ave,3.5,52,,2.0,['Korean'],New York City,0,0
barn joo,https://www.yelp.com/biz/barn-joo-new-york-3?osq=jungsik,(646) 398-9663,35 Union Sq W,4,1637,Union Square,2.0,"['Korean', 'Cocktail Bars', 'Tapas/Small Plates']",New York City,0,0
bâtard,https://www.yelp.com/biz/b%C3%A2tard-new-york?osq=jungsik,(212) 219-2777,239 West Broadway,4,411,TriBeCa,4.0,"['Modern European', 'American (New)', 'French']",New York City,1,1
bouley at home,https://www.yelp.com/biz/bouley-at-home-new-york?osq=bouley+at+home,(212) 255-5828,31 W 21st St,4,132,Flatiron,4.0,['French'],New York City,1,1
upland,https://www.yelp.com/biz/upland-new-york?osq=bouley+at+home,(212) 686-1006,345 Park Ave S,4,1022,Flatiron,3.0,"['American (New)', 'Burgers']",New York City,0,1
liberty house restaurant,https://www.yelp.com/biz/liberty-house-restaurant-jersey-city-2?osq=bouley+at+home,(201) 395-0300,76 Audrey Zapp Dr,3.5,522,,3.0,"['American (New)', 'Seafood']",New York City,0,0
the bailey pub & brasserie,https://www.yelp.com/biz/the-bailey-pub-and-brasserie-new-york?osq=bouley+at+home,(212) 859-2200,52 William And Wall St,3.5,193,Financial District,2.0,"['American (New)', 'Pubs']",New York City,0,0
db bistro moderne,https://www.yelp.com/biz/db-bistro-moderne-new-york-3?osq=bouley+at+home,(212) 391-2400,55 W 44th St,3.5,707,Midtown West,3.0,"['French', 'American (New)', 'Bars']",New York City,0,1
upholstery: food and wine,https://www.yelp.com/biz/upholstery-food-and-wine-new-york?osq=bouley+at+home,(646) 460-3114,713 Washington St,4,125,West Village,2.0,"['American (New)', 'Seafood', 'Cocktail Bars']",New York City,0,0
asiate,https://www.yelp.com/biz/asiate-new-york?osq=bouley+at+home,(212) 805-8800,Located in Mandarin Oriental - New York,4,557,Located in Mandarin Oriental - New York,4.0,"['American (New)', 'Breakfast & Brunch', 'Venues & Event Spaces']",New York City,0,0
the odeon,https://www.yelp.com/biz/the-odeon-new-york?osq=bouley+at+home,(212) 233-0507,145 W Broadway,4,641,TriBeCa,3.0,"['American (New)', 'French', 'Italian']",New York City,0,1
reade street pub & kitchen,https://www.yelp.com/biz/reade-street-pub-and-kitchen-new-york?osq=bouley+at+home,(212) 227-2295,135 Reade St,3.5,98,TriBeCa,2.0,"['Pubs', 'American (New)']",New York City,0,0
smith & mills,https://www.yelp.com/biz/smith-and-mills-new-york-2?osq=bouley+at+home,(212) 226-2515,71 N Moore St,4,280,TriBeCa,2.0,"['Lounges', 'American (New)']",New York City,0,0
tribeca grill,https://www.yelp.com/biz/tribeca-grill-new-york-2?osq=bouley+at+home,(212) 941-3900,375 Greenwich St,3.5,610,TriBeCa,3.0,"['American (New)', 'Wine Bars']",New York City,0,1
the clocktower,https://www.yelp.com/biz/the-clocktower-new-york?osq=the+clocktower,(212) 413-4300,5 Madison Avenue,4,376,Flatiron,3.0,['British'],New York City,1,1
jeju noodle bar,https://www.yelp.com/biz/jeju-noodle-bar-new-york?osq=jeju+noodle+bar,(646) 666-0947,679 Greenwich St,4.5,602,West Village,2.0,"['Korean', 'Noodles']",New York City,1,1
haenyeo,https://www.yelp.com/biz/haenyeo-brooklyn?osq=jeju+noodle+bar,(718) 213-2290,239 5th Ave,4,137,Park Slope,,['Korean'],New York City,0,1
reception bar,https://www.yelp.com/biz/reception-bar-new-york-2?osq=jeju+noodle+bar,(646) 490-4053,45 Orchard St,4.5,56,Lower East Side,,"['Cocktail Bars', 'Korean']",New York City,0,0
nakamura,https://www.yelp.com/biz/nakamura-new-york?osq=jeju+noodle+bar,(212) 614-1810,172 Delancey St,4,377,Lower East Side,2.0,['Ramen'],New York City,0,0
the sweet sap,https://www.yelp.com/biz/the-sweet-sap-flushing?osq=jeju+noodle+bar,(718) 225-1000,189-11 Northern Blvd,4.5,326,Auburndale,2.0,"['American (New)', 'Korean', 'Cocktail Bars']",New York City,0,0
dokebi bar & grill,https://www.yelp.com/biz/dokebi-bar-and-grill-brooklyn?osq=jeju+noodle+bar,(718) 782-1424,199 Grand St,3.5,388,Williamsburg - South Side,2.0,"['Korean', 'Bars', 'Barbeque']",New York City,0,0
love korean bbq,https://www.yelp.com/biz/love-korean-bbq-new-york?osq=jeju+noodle+bar,(646) 669-8147,319 5th Ave,4.5,112,Koreatown,3.0,"['Korean', 'Barbeque']",New York City,0,0
mokja chicken & pizza,https://www.yelp.com/biz/mokja-chicken-and-pizza-flushing-2?osq=jeju+noodle+bar,(929) 200-7527,154-17 Roosevelt Ave,3.5,10,Murray Hill,,"['Chicken Wings', 'Pizza', 'Korean']",New York City,0,0
jeong yook,https://www.yelp.com/biz/jeong-yook-palisades-park?osq=jeju+noodle+bar,(201) 585-1202,329 Bergen Blvd,4,162,,,"['Korean', 'Barbeque', 'Steakhouses']",New York City,0,0
barn joo 35,https://www.yelp.com/biz/barn-joo-35-new-york?osq=jeju+noodle+bar,(212) 564-4430,34 W 35th St,4.5,2030,Midtown West,2.0,"['Korean', 'Gastropubs', 'Tapas/Small Plates']",New York City,0,0
kosaka,https://www.yelp.com/biz/kosaka-new-york-2?osq=kosaka,(212) 727-1709,220 W 13th St,4.5,161,West Village,4.0,"['Japanese', 'Sushi Bars']",New York City,1,1
sushi zo | new york,https://www.yelp.com/biz/sushi-zo-new-york-new-york?osq=kosaka,(646) 405-4826,88 W 3rd St,4.5,94,Greenwich Village,4.0,"['Japanese', 'Sushi Bars']",New York City,0,0
takeshi sushi,https://www.yelp.com/biz/takeshi-sushi-new-york?osq=kosaka,(917) 675-0771,28 Grand St,4.5,102,South Village,4.0,"['Sushi Bars', 'Japanese']",New York City,0,0
umami sushi,https://www.yelp.com/biz/umami-sushi-new-york?osq=kosaka,(646) 756-4278,50 Greenwich Ave,4.5,138,West Village,2.0,"['Sushi Bars', 'Japanese']",New York City,0,0
sushi ginza onodera,https://www.yelp.com/biz/sushi-ginza-onodera-new-york-2?osq=kosaka,(212) 390-0925,461 5th Ave,4.5,188,Midtown East,4.0,"['Sushi Bars', 'Japanese']",New York City,1,1
sushi by bou times square,https://www.yelp.com/biz/sushi-by-bou-times-square-new-york?osq=kosaka,(917) 268-7268,132 W 47th St,4.5,594,Theater District,3.0,"['Sushi Bars', 'Japanese']",New York City,0,0
the modern,https://www.yelp.com/biz/the-modern-new-york-3?osq=the+modern,Midtown West,9 W 53rd St,4.5,1016,,4.0,['American (New)'],New York City,2,1
the modern chemist,https://www.yelp.com/biz/the-modern-chemist-brooklyn-17?osq=the+modern,DUMBO,62 Water St,4,19,,,"['Drugstores', 'Cosmetics & Beauty Supply', 'Convenience Stores']",New York City,0,0
mo:den,https://www.yelp.com/biz/mo-den-flushing-3?osq=the+modern,Murray Hill,152-24 Northern Blvd,4.5,16,,,"['Korean', 'Wine Bars']",New York City,0,0
modern restaurant & lounge,https://www.yelp.com/biz/modern-restaurant-and-lounge-new-rochelle?osq=the+modern,,310 Huguenot St,4,240,,2.0,"['Italian', 'Lounges', 'Wine Bars']",New York City,0,0
the bar room,https://www.yelp.com/biz/the-bar-room-new-york-5?osq=the+modern,Located in The Modern - Temp. CLOSED,Located in The Modern - Temp. CLOSED,4,496,Midtown West,3.0,"['Lounges', 'French', 'American (New)']",New York City,0,0
the modern - 800 park,https://www.yelp.com/biz/the-modern-800-park-fort-lee?osq=the+modern,,800 Park Ave,3.5,49,,,['Apartments'],New York City,0,0
the modern 100 park avenue,https://www.yelp.com/biz/the-modern-100-park-avenue-fort-lee?osq=the+modern,,100 Park Ave,5,4,,,['Apartments'],New York City,0,0
modern on the rails,https://www.yelp.com/biz/modern-on-the-rails-mamaroneck?osq=the+modern,,1 Station Plz,3.5,175,,2.0,"['Italian', 'American (New)', 'Mediterranean']",New York City,0,0
modern bread and bagel,https://www.yelp.com/biz/modern-bread-and-bagel-new-york?osq=the+modern,Upper West Side,472 Columbus Ave,4,161,,2.0,"['Breakfast & Brunch', 'Bakeries', 'Bagels']",New York City,0,0
aglit italy,https://www.yelp.com/biz/aglit-italy-new-york?osq=the+modern,NoHo,248 Mott St,5,1,,,['Accessories'],New York City,0,0
boutros,https://www.yelp.com/biz/boutros-brooklyn?osq=the+modern,Cobble Hill,185 Atlantic Ave,4.5,127,,3.0,"['American (New)', 'Middle Eastern', 'Cocktail Bars']",New York City,0,0
the moderne hotel,https://www.yelp.com/biz/the-moderne-hotel-new-york?osq=the+modern,Midtown West,243 W 55th St,3.5,96,,2.0,['Hotels'],New York City,0,0
van der most modern,https://www.yelp.com/biz/van-der-most-modern-brooklyn-2?osq=the+modern,Bushwick,159 Troutman St,5,2,,,"['Furniture Stores', 'Home Decor', 'Antiques']",New York City,0,0
angelina paris,https://www.yelp.com/biz/angelina-paris-new-york-2?osq=the+modern,Midtown West,1050 6th Ave,4,55,,,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",New York City,0,0
the landon,https://www.yelp.com/biz/the-landon-new-york?osq=the+modern,Hell's Kitchen,520 W 43rd St,5,1,,,['Apartments'],New York City,0,0
salon dumbo - plus+,https://www.yelp.com/biz/salon-dumbo-plus-brooklyn?osq=the+modern,DUMBO,104 Jay St,5,3,,,"['Makeup Artists', 'Hair Salons']",New York City,0,0
brush,https://www.yelp.com/biz/brush-new-york-2?osq=the+modern,Midtown East,605 Madison Ave,5,4,,,"['Hair Salons', 'Waxing']",New York City,0,0
reuse america vintage warehouse,https://www.yelp.com/biz/reuse-america-vintage-warehouse-east-williamsburg?osq=the+modern,East Williamsburg,387 Bushwick Ave,4.5,15,,2.0,"['Used', 'Vintage & Consignment']",New York City,0,0
federation of italian-american organizations of brooklyn,https://www.yelp.com/biz/federation-of-italian-american-organizations-of-brooklyn-brooklyn-2?osq=the+modern,Bath Beach,8711 18th Ave,5,4,,,['Community Service/Non-Profit'],New York City,0,0
ts skin clinic spa,https://www.yelp.com/biz/ts-skin-clinic-spa-bronx?osq=the+modern,Kingsbridge,3190 Riverdale Level C,5,2,,,"['Skin Care', 'Eyelash Service', 'Eyebrow Services']",New York City,0,0
black star bakery & cafe,https://www.yelp.com/biz/black-star-bakery-and-cafe-new-york-2?osq=the+modern,Yorkville,1597 York Ave,4.5,49,,,"['Coffee & Tea', 'Bakeries']",New York City,0,0
lisa fiorentino hair & vintage,https://www.yelp.com/biz/lisa-fiorentino-hair-and-vintage-new-york-4?osq=the+modern,Chelsea,505 W34th St Hudson Yards,5,7,,3.0,"['Hair Salons', 'Makeup Artists', 'Skin Care']",New York City,0,0
cgs group mid century furniture,https://www.yelp.com/biz/cgs-group-mid-century-furniture-jersey-city-3?osq=the+modern,Chinatown,430 Communipaw Ave,5,1,,3.0,"['Furniture Stores', 'Home Decor']",New York City,0,0
leon cato photography,https://www.yelp.com/biz/leon-cato-photography-new-york-city?osq=the+modern,Serving New York City and the Surrounding Area,Serving New York City and the Surrounding Area,5,6,,,['Real Estate Photography'],New York City,0,0
ardor laser and skin care,https://www.yelp.com/biz/ardor-laser-and-skin-care-new-york?osq=the+modern,Midtown East,401 East 55th St,5,3,,,"['Medical Spas', 'Acne Treatment', 'Laser Hair Removal']",New York City,0,0
city vision,https://www.yelp.com/biz/city-vision-new-york?osq=the+modern,Murray Hill,458 3rd Ave,4.5,2,,,"['Eyewear & Opticians', 'Optometrists']",New York City,0,0
fan fan doughnuts,https://www.yelp.com/biz/fan-fan-doughnuts-brooklyn?osq=the+modern,Clinton Hill,448 Lafayette Ave,4.5,21,,,"['Donuts', 'Bakeries']",New York City,0,0
hanro - new york,https://www.yelp.com/biz/hanro-new-york-new-york?osq=the+modern,West Village,806 Washington St,5,4,,4.0,"['Lingerie', ""Men's Clothing"", ""Women's Clothing""]",New York City,0,0
judaica classics by doina,https://www.yelp.com/biz/judaica-classics-by-doina-new-york?osq=the+modern,Upper East Side,1248 Lexington Ave,5,4,,2.0,"['Art Galleries', 'Jewelry', 'Books', 'Mags', 'Music & Video']",New York City,0,0
my little sunshine,https://www.yelp.com/biz/my-little-sunshine-new-york-2?osq=the+modern,TriBeCa,145 Hudson St,5,3,,,"['Toy Stores', ""Children's Clothing"", 'Hair Stylists']",New York City,0,0
salon 718 - dumbo,https://www.yelp.com/biz/salon-718-dumbo-new-york?osq=the+modern,,60 Furman St,4.5,6,,,['Hair Salons'],New York City,0,0
step ahead unisex salon,https://www.yelp.com/biz/step-ahead-unisex-salon-brooklyn?osq=the+modern,East Flatbush,4213 Church Ave,5,1,,2.0,['Hair Salons'],New York City,0,0
heller gallery,https://www.yelp.com/biz/heller-gallery-new-york-2?osq=the+modern,Chelsea,303 10th Ave,5,1,,3.0,['Art Galleries'],New York City,0,0
exceptional furniture store,https://www.yelp.com/biz/exceptional-furniture-store-brooklyn-2?osq=the+modern,South Slope,718 3rd Ave,5,4,,2.0,"['Furniture Stores', 'Mattresses']",New York City,0,0
yelena boltyan,https://www.yelp.com/biz/yelena-boltyan-new-york-3?osq=the+modern,Midtown West,325 West 38th St,5,1,,,['Hair Stylists'],New York City,0,0
terrace116,https://www.yelp.com/biz/terrace116-new-york-2?osq=the+modern,East Harlem,109 E 116th St,5,1,,,['Venues & Event Spaces'],New York City,0,0
sally beauty supply,https://www.yelp.com/biz/sally-beauty-supply-new-york?osq=the+modern,Yorkville,1574 3rd Ave,4.5,3,,,['Cosmetics & Beauty Supply'],New York City,0,0
the albert,https://www.yelp.com/biz/the-albert-new-york?osq=the+modern,Greenwich Village,23 E 10th St,4,1,,,['Apartments'],New York City,0,0
salon dumbo,https://www.yelp.com/biz/salon-dumbo-brooklyn-2?osq=the+modern,DUMBO,43 Washington St,4.5,12,,,['Hair Salons'],New York City,0,0
the sill,https://www.yelp.com/biz/the-sill-new-york-8?osq=the+modern,Cobble Hill,195 Pacific St,5,5,,,['Nurseries & Gardening'],New York City,0,0
eileen lane antiques,https://www.yelp.com/biz/eileen-lane-antiques-new-york?osq=the+modern,,236 E 60th St,5,1,,3.0,"['Antiques', 'Furniture Stores']",New York City,0,0
the lavaux,https://www.yelp.com/biz/the-lavaux-new-york?osq=the+modern,West Village,630 Hudson St,5,3,,,"['Fondue', 'Wine Bars']",New York City,0,0
schott nyc,https://www.yelp.com/biz/schott-nyc-new-york-2?osq=the+modern,DUMBO,49 Water St,5,1,,,"['Leather Goods', 'Shoe Stores', 'Accessories']",New York City,0,0
caddie's corner,https://www.yelp.com/biz/caddies-corner-new-york-3?osq=the+modern,Midtown East,389 Fifth Ave,5,2,,,"['Golf Equipment', 'Golf Lessons']",New York City,0,0
benz & co. diamonds,https://www.yelp.com/biz/benz-and-co-diamonds-new-york?osq=the+modern,Midtown West,580 5th Ave,5,2,,,['Jewelry'],New York City,0,0
the love of flowers nyc,https://www.yelp.com/biz/the-love-of-flowers-nyc-new-york-4?osq=the+modern,Midtown West,,5,2,,2.0,['Florists'],New York City,0,0
treblemakers,https://www.yelp.com/biz/treblemakers-brooklyn?osq=the+modern,Park Slope,436 5th Ave,5,2,,,['Musical Instruments & Teachers'],New York City,0,0
mane attraction,https://www.yelp.com/biz/mane-attraction-brooklyn-2?osq=the+modern,Coney Island,2408 Mermaid Ave,5,1,,2.0,"['Hair Salons', 'Eyelash Service']",New York City,0,0
gorjana nolita,https://www.yelp.com/biz/gorjana-nolita-new-york?osq=the+modern,Nolita,266 Elizabeth St,4.5,4,,,"['Jewelry', 'Accessories']",New York City,0,0
clement,https://www.yelp.com/biz/clement-new-york-13?osq=the+modern,Located in The Peninsula New York,Located in The Peninsula New York,4,150,Midtown West,3.0,"['American (New)', 'Diners', 'Buffets']",New York City,0,0
ny bath vanity,https://www.yelp.com/biz/ny-bath-vanity-flushing-3?osq=the+modern,Downtown Flushing,13101 Sanford Ave,4,4,,,['Kitchen & Bath'],New York City,0,0
oscar mora floral art & design,https://www.yelp.com/biz/oscar-mora-floral-art-and-design-new-york?osq=the+modern,Serving New York and the Surrounding Area,Serving New York and the Surrounding Area,5,1,,3.0,['Florists'],New York City,0,0
dramaticsnyc57,https://www.yelp.com/biz/dramaticsnyc57-new-york?osq=the+modern,Midtown East,352 W 57th St,5,1,,,['Hair Salons'],New York City,0,0
parachute brooklyn,https://www.yelp.com/biz/parachute-brooklyn-brooklyn?osq=the+modern,Greenpoint,151 Norman Ave,5,1,,,"['Thrift Stores', ""Children's Clothing"", 'Used', 'Vintage & Consignment']",New York City,0,0
howard greenberg gallery,https://www.yelp.com/biz/howard-greenberg-gallery-new-york?osq=the+modern,Midtown East,41 E 57th St,4.5,3,,3.0,['Art Galleries'],New York City,0,0
hair&makeup mila arsovska,https://www.yelp.com/biz/hair-and-makeup-mila-arsovska-manhattan?osq=the+modern,TriBeCa,,5,1,,,"['Hair Stylists', 'Makeup Artists']",New York City,0,0
counterev furniture,https://www.yelp.com/biz/counterev-furniture-brooklyn?osq=the+modern,Downtown Brooklyn,445 Albee Square W,5,1,,2.0,['Furniture Stores'],New York City,0,0
the kin room,https://www.yelp.com/biz/the-kin-room-new-york?osq=the+modern,Flatiron,25 E 26th St,5,12,,3.0,['Hair Salons'],New York City,0,0
libreria barco de papel,https://www.yelp.com/biz/libreria-barco-de-papel-elmhurst?osq=the+modern,Elmhurst,40-03 80th St,4.5,2,,1.0,['Bookstores'],New York City,0,0
electrolysis of williamsburg brooklyn,https://www.yelp.com/biz/electrolysis-of-williamsburg-brooklyn-brooklyn?osq=the+modern,Williamsburg - South Side,496 Grand St,5,6,,2.0,['Hair Removal'],New York City,0,0
stephen seo,https://www.yelp.com/biz/stephen-seo-new-york-5?osq=the+modern,Midtown West,31 W 34th St,5,4,,4.0,"['Bespoke Clothing', 'Formal Wear', ""Men's Clothing""]",New York City,0,0
posto 22,https://www.yelp.com/biz/posto-22-new-rochelle?osq=the+modern,,22 Division St,4,289,,2.0,"['Italian', 'Wine Bars']",New York City,0,0
the parlour at the roger hotel,https://www.yelp.com/biz/the-parlour-at-the-roger-hotel-new-york?osq=the+modern,Midtown East,131 Madison Ave,4.5,10,,3.0,"['American (New)', 'Cocktail Bars']",New York City,0,0
chocolat moderne,https://www.yelp.com/biz/chocolat-moderne-new-york?osq=the+modern,Flatiron,27 West 20th St,4.5,71,,3.0,"['Chocolatiers & Shops', 'Caterers', 'Wedding Planning']",New York City,0,0
la pateau,https://www.yelp.com/biz/la-pateau-new-york?osq=the+modern,Midtown West,256 W 36th St,4,1,,,"[""Women's Clothing""]",New York City,0,0
brooklyn space mid-century modern furniture,https://www.yelp.com/biz/brooklyn-space-mid-century-modern-furniture-new-york?osq=the+modern,Nolita,168 Bowery,5,2,,,['Furniture Stores'],New York City,0,0
sunnyside dispensary - williamsburg,https://www.yelp.com/biz/sunnyside-dispensary-williamsburg-new-york-7?osq=the+modern,Williamsburg - North Side,178 North 4th St,5,7,,,['Cannabis Clinics'],New York City,0,0
matin fine arts,https://www.yelp.com/biz/matin-fine-arts-manhattan?osq=the+modern,Upper East Side,355 E 72nd St,5,2,,2.0,['Art Galleries'],New York City,0,0
y lift,https://www.yelp.com/biz/y-lift-new-york-2?osq=the+modern,Upper East Side,2 E 61st St,5,5,,,"['Medical Spas', 'Cosmetic Surgeons']",New York City,0,0
90 west street,https://www.yelp.com/biz/90-west-street-new-york?osq=the+modern,Financial District,90 West St,2.5,3,,,['Apartments'],New York City,0,0
tony hamawy bridal,https://www.yelp.com/biz/tony-hamawy-bridal-brooklyn?osq=the+modern,Bay Ridge,537 Ovington Ave,5,2,,,"['Bridal', 'Sewing & Alterations', 'Bespoke Clothing']",New York City,0,0
organic modernism,https://www.yelp.com/biz/organic-modernism-new-york-2?osq=the+modern,Chelsea,124 West 18th St,3.5,27,,3.0,['Furniture Stores'],New York City,0,0
ziegfeld ballroom,https://www.yelp.com/biz/ziegfeld-ballroom-new-york?osq=the+modern,Midtown West,141 W 54th St,4.5,3,,,['Venues & Event Spaces'],New York City,0,0
style-up hair studio,https://www.yelp.com/biz/style-up-hair-studio-queens-2?osq=the+modern,Astoria,37-14 Ditmars Blvd,5,4,,,['Hair Salons'],New York City,0,0
